Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
256.07	2.1528	1018.0	0.00098233	158.66	160.77	0.85697	0.93298	2.2004	684.53	0.12414	133.28	0.12936	0.0077766	56.810	0.017603	398.70	436.59	1.9341	0.77422	1.3443	219.54	16.934	13.131	0.016024
256.24	2.1642	1017.2	0.00098313	159.03	161.16	0.85843	0.93291	2.2026	683.13	0.12632	132.90	0.12915	0.0077409	57.132	0.017503	398.69	436.57	1.9332	0.77509	1.3478	219.48	16.904	13.144	0.016057
256.42	2.1756	1016.3	0.00098394	159.40	161.54	0.85988	0.93285	2.2049	681.72	0.12851	132.53	0.12894	0.0077054	57.455	0.017405	398.68	436.54	1.9323	0.77596	1.3514	219.43	16.874	13.156	0.016090
256.59	2.1871	1015.5	0.00098475	159.77	161.92	0.86133	0.93280	2.2072	680.33	0.13071	132.16	0.12874	0.0076700	57.778	0.017308	398.67	436.52	1.9315	0.77682	1.3549	219.37	16.845	13.168	0.016123
256.77	2.1985	1014.7	0.00098556	160.14	162.31	0.86277	0.93274	2.2095	678.93	0.13291	131.78	0.12853	0.0076348	58.101	0.017211	398.65	436.49	1.9306	0.77769	1.3585	219.31	16.815	13.180	0.016156
256.94	2.2099	1013.8	0.00098637	160.51	162.69	0.86420	0.93269	2.2118	677.54	0.13511	131.42	0.12832	0.0075998	58.425	0.017116	398.64	436.47	1.9297	0.77856	1.3620	219.26	16.786	13.193	0.016189
257.11	2.2214	1013.0	0.00098718	160.87	163.06	0.86563	0.93264	2.2141	676.15	0.13733	131.05	0.12812	0.0075649	58.749	0.017021	398.63	436.44	1.9289	0.77942	1.3656	219.20	16.757	13.205	0.016222
257.29	2.2328	1012.2	0.00098798	161.24	163.44	0.86706	0.93260	2.2164	674.76	0.13955	130.69	0.12792	0.0075302	59.074	0.016928	398.62	436.42	1.9280	0.78029	1.3692	219.14	16.728	13.217	0.016256
257.46	2.2442	1011.3	0.00098879	161.60	163.82	0.86848	0.93255	2.2187	673.38	0.14178	130.33	0.12771	0.0074956	59.399	0.016835	398.61	436.39	1.9272	0.78115	1.3728	219.09	16.699	13.229	0.016289
257.63	2.2557	1010.5	0.00098960	161.96	164.19	0.86989	0.93251	2.2210	672.00	0.14401	129.97	0.12751	0.0074613	59.725	0.016743	398.59	436.36	1.9263	0.78202	1.3765	219.03	16.670	13.242	0.016322
257.80	2.2671	1009.7	0.00099041	162.32	164.57	0.87130	0.93248	2.2234	670.62	0.14625	129.61	0.12731	0.0074270	60.051	0.016653	398.58	436.33	1.9255	0.78288	1.3801	218.97	16.642	13.254	0.016356
257.97	2.2785	1008.9	0.00099121	162.68	164.94	0.87270	0.93244	2.2257	669.24	0.14850	129.26	0.12711	0.0073930	60.377	0.016563	398.57	436.31	1.9246	0.78374	1.3837	218.91	16.613	13.266	0.016389
258.14	2.2899	1008.0	0.00099202	163.04	165.31	0.87410	0.93241	2.2281	667.87	0.15075	128.90	0.12691	0.0073591	60.704	0.016473	398.55	436.28	1.9238	0.78460	1.3874	218.85	16.585	13.278	0.016423
258.31	2.3014	1007.2	0.00099283	163.40	165.69	0.87550	0.93238	2.2305	666.50	0.15301	128.55	0.12671	0.0073253	61.031	0.016385	398.54	436.25	1.9229	0.78546	1.3911	218.80	16.557	13.291	0.016456
258.47	2.3128	1006.4	0.00099364	163.76	166.06	0.87689	0.93236	2.2328	665.13	0.15528	128.20	0.12651	0.0072917	61.359	0.016298	398.52	436.22	1.9221	0.78632	1.3947	218.74	16.529	13.303	0.016490
258.64	2.3242	1005.6	0.00099444	164.11	166.43	0.87827	0.93234	2.2352	663.77	0.15755	127.86	0.12632	0.0072582	61.687	0.016211	398.51	436.19	1.9213	0.78718	1.3984	218.68	16.501	13.315	0.016524
258.81	2.3357	1004.8	0.00099525	164.47	166.79	0.87965	0.93232	2.2376	662.41	0.15983	127.51	0.12612	0.0072250	62.016	0.016125	398.49	436.16	1.9204	0.78804	1.4021	218.62	16.473	13.327	0.016557
258.97	2.3471	1004.0	0.00099606	164.82	167.16	0.88103	0.93230	2.2400	661.05	0.16212	127.17	0.12592	0.0071918	62.345	0.016040	398.48	436.12	1.9196	0.78890	1.4059	218.56	16.446	13.339	0.016591
259.14	2.3585	1003.1	0.00099686	165.18	167.53	0.88240	0.93229	2.2425	659.69	0.16442	126.83	0.12573	0.0071588	62.674	0.015956	398.46	436.09	1.9188	0.78976	1.4096	218.50	16.419	13.351	0.016625
259.30	2.3700	1002.3	0.00099767	165.53	167.89	0.88376	0.93228	2.2449	658.34	0.16672	126.49	0.12553	0.0071260	63.004	0.015872	398.44	436.06	1.9179	0.79061	1.4133	218.44	16.391	13.364	0.016659
259.47	2.3814	1001.5	0.00099848	165.88	168.26	0.88512	0.93227	2.2473	656.99	0.16903	126.16	0.12534	0.0070932	63.334	0.015789	398.43	436.03	1.9171	0.79147	1.4171	218.38	16.364	13.376	0.016693
259.63	2.3928	1000.7	0.00099928	166.23	168.62	0.88648	0.93227	2.2498	655.64	0.17134	125.82	0.12515	0.0070607	63.665	0.015707	398.41	435.99	1.9163	0.79232	1.4209	218.32	16.337	13.388	0.016727
259.79	2.4043	999.91	0.0010001	166.58	168.98	0.88783	0.93227	2.2522	654.29	0.17367	125.49	0.12495	0.0070283	63.996	0.015626	398.39	435.96	1.9155	0.79318	1.4247	218.26	16.311	13.400	0.016761
259.96	2.4157	999.10	0.0010009	166.93	169.34	0.88918	0.93227	2.2547	652.95	0.17600	125.16	0.12476	0.0069960	64.327	0.015545	398.37	435.93	1.9147	0.79403	1.4285	218.20	16.284	13.412	0.016795
260.12	2.4271	998.30	0.0010017	167.27	169.70	0.89052	0.93228	2.2572	651.60	0.17833	124.83	0.12457	0.0069639	64.659	0.015466	398.36	435.89	1.9139	0.79489	1.4323	218.14	16.257	13.424	0.016830
260.28	2.4386	997.50	0.0010025	167.62	170.06	0.89186	0.93228	2.2596	650.26	0.18068	124.50	0.12438	0.0069319	64.992	0.015387	398.34	435.86	1.9130	0.79574	1.4361	218.08	16.231	13.436	0.016864
260.44	2.4500	996.69	0.0010033	167.97	170.42	0.89319	0.93230	2.2621	648.93	0.18303	124.18	0.12419	0.0069000	65.325	0.015308	398.32	435.82	1.9122	0.79659	1.4400	218.02	16.205	13.449	0.016898
260.60	2.4614	995.89	0.0010041	168.31	170.78	0.89452	0.93231	2.2646	647.59	0.18539	123.85	0.12400	0.0068683	65.658	0.015230	398.30	435.79	1.9114	0.79744	1.4438	217.96	16.179	13.461	0.016933
260.76	2.4729	995.09	0.0010049	168.65	171.14	0.89585	0.93233	2.2672	646.26	0.18776	123.53	0.12381	0.0068367	65.992	0.015153	398.28	435.75	1.9106	0.79829	1.4477	217.90	16.153	13.473	0.016967
260.92	2.4843	994.29	0.0010057	169.00	171.49	0.89717	0.93235	2.2697	644.93	0.19013	123.21	0.12363	0.0068053	66.326	0.015077	398.26	435.71	1.9098	0.79914	1.4516	217.84	16.127	13.485	0.017002
261.08	2.4957	993.50	0.0010065	169.34	171.85	0.89848	0.93238	2.2722	643.60	0.19251	122.89	0.12344	0.0067740	66.661	0.015001	398.24	435.68	1.9090	0.79999	1.4555	217.78	16.101	13.497	0.017036
261.24	2.5072	992.70	0.0010074	169.68	172.20	0.89980	0.93240	2.2748	642.28	0.19490	122.58	0.12325	0.0067428	66.996	0.014926	398.22	435.64	1.9082	0.80084	1.4594	217.72	16.075	13.509	0.017071
261.39	2.5186	991.90	0.0010082	170.02	172.56	0.90110	0.93243	2.2773	640.96	0.19730	122.26	0.12307	0.0067118	67.332	0.014852	398.19	435.60	1.9074	0.80169	1.4633	217.65	16.050	13.521	0.017106
261.55	2.5300	991.11	0.0010090	170.36	172.91	0.90241	0.93247	2.2799	639.63	0.19970	121.95	0.12288	0.0066809	67.668	0.014778	398.17	435.56	1.9066	0.80254	1.4672	217.59	16.024	13.533	0.017141
261.71	2.5415	990.32	0.0010098	170.70	173.26	0.90371	0.93250	2.2825	638.32	0.20211	121.64	0.12269	0.0066501	68.005	0.014705	398.15	435.52	1.9058	0.80338	1.4712	217.53	15.999	13.545	0.017176
261.86	2.5529	989.52	0.0010106	171.03	173.61	0.90501	0.93254	2.2851	637.00	0.20453	121.33	0.12251	0.0066194	68.342	0.014632	398.13	435.48	1.9050	0.80423	1.4752	217.47	15.974	13.558	0.017211
262.02	2.5643	988.73	0.0010114	171.37	173.96	0.90630	0.93259	2.2877	635.69	0.20696	121.02	0.12233	0.0065889	68.679	0.014560	398.11	435.44	1.9042	0.80507	1.4792	217.41	15.949	13.570	0.017246
262.17	2.5758	987.94	0.0010122	171.70	174.31	0.90759	0.93263	2.2903	634.37	0.20939	120.72	0.12214	0.0065585	69.017	0.014489	398.08	435.40	1.9035	0.80592	1.4832	217.34	15.924	13.582	0.017281
262.33	2.5872	987.15	0.0010130	172.04	174.66	0.90887	0.93268	2.2929	633.06	0.21183	120.41	0.12196	0.0065283	69.356	0.014418	398.06	435.36	1.9027	0.80676	1.4872	217.28	15.899	13.594	0.017316
262.48	2.5986	986.37	0.0010138	172.37	175.01	0.91015	0.93274	2.2956	631.76	0.21428	120.11	0.12178	0.0064981	69.695	0.014348	398.04	435.32	1.9019	0.80761	1.4912	217.22	15.875	13.606	0.017351
262.64	2.6101	985.58	0.0010146	172.71	175.35	0.91143	0.93279	2.2982	630.45	0.21674	119.81	0.12160	0.0064681	70.034	0.014279	398.01	435.28	1.9011	0.80845	1.4953	217.16	15.850	13.618	0.017387
262.79	2.6215	984.79	0.0010154	173.04	175.70	0.91270	0.93285	2.3009	629.15	0.21921	119.51	0.12142	0.0064382	70.374	0.014210	397.99	435.24	1.9003	0.80929	1.4993	217.09	15.826	13.630	0.017422
262.94	2.6329	984.01	0.0010163	173.37	176.05	0.91397	0.93291	2.3035	627.85	0.22168	119.21	0.12124	0.0064084	70.715	0.014141	397.96	435.19	1.8996	0.81014	1.5034	217.03	15.801	13.642	0.017458
263.09	2.6443	983.22	0.0010171	173.70	176.39	0.91524	0.93298	2.3062	626.55	0.22416	118.91	0.12106	0.0063788	71.056	0.014073	397.94	435.15	1.8988	0.81098	1.5075	216.97	15.777	13.654	0.017493
263.24	2.6558	982.44	0.0010179	174.03	176.73	0.91650	0.93305	2.3089	625.25	0.22665	118.62	0.12088	0.0063493	71.397	0.014006	397.91	435.11	1.8980	0.81182	1.5116	216.91	15.753	13.666	0.017529
263.40	2.6672	981.66	0.0010187	174.36	177.08	0.91776	0.93312	2.3116	623.95	0.22915	118.32	0.12070	0.0063199	71.739	0.013939	397.89	435.06	1.8972	0.81266	1.5157	216.84	15.729	13.679	0.017565
263.55	2.6786	980.88	0.0010195	174.69	177.42	0.91901	0.93319	2.3143	622.66	0.23166	118.03	0.12052	0.0062906	72.081	0.013873	397.86	435.02	1.8965	0.81350	1.5199	216.78	15.705	13.691	0.017601
263.70	2.6901	980.10	0.0010203	175.02	177.76	0.92026	0.93327	2.3171	621.37	0.23417	117.74	0.12034	0.0062614	72.424	0.013808	397.83	434.98	1.8957	0.81434	1.5240	216.72	15.681	13.703	0.017637
263.85	2.7015	979.32	0.0010211	175.34	178.10	0.92151	0.93335	2.3198	620.08	0.23670	117.45	0.12017	0.0062324	72.768	0.013742	397.81	434.93	1.8949	0.81518	1.5282	216.65	15.657	13.715	0.017673
263.99	2.7129	978.54	0.0010219	175.67	178.44	0.92275	0.93343	2.3225	618.79	0.23923	117.16	0.11999	0.0062035	73.112	0.013678	397.78	434.89	1.8942	0.81601	1.5324	216.59	15.634	13.727	0.017709
264.14	2.7244	977.76	0.0010227	175.99	178.78	0.92399	0.93352	2.3253	617.51	0.24177	116.88	0.11982	0.0061746	73.456	0.013614	397.75	434.84	1.8934	0.81685	1.5366	216.52	15.610	13.739	0.017745
264.29	2.7358	976.99	0.0010236	176.32	179.12	0.92523	0.93361	2.3281	616.23	0.24431	116.59	0.11964	0.0061459	73.801	0.013550	397.72	434.79	1.8926	0.81769	1.5409	216.46	15.587	13.751	0.017781
264.44	2.7472	976.21	0.0010244	176.64	179.46	0.92646	0.93370	2.3309	614.95	0.24687	116.31	0.11947	0.0061174	74.146	0.013487	397.70	434.75	1.8919	0.81853	1.5451	216.40	15.564	13.763	0.017818
264.59	2.7587	975.44	0.0010252	176.97	179.79	0.92769	0.93380	2.3337	613.67	0.24944	116.02	0.11929	0.0060889	74.492	0.013424	397.67	434.70	1.8911	0.81936	1.5494	216.33	15.540	13.775	0.017854
264.73	2.7701	974.66	0.0010260	177.29	180.13	0.92892	0.93389	2.3365	612.39	0.25201	115.74	0.11912	0.0060605	74.839	0.013362	397.64	434.65	1.8903	0.82020	1.5537	216.27	15.517	13.787	0.017891
264.88	2.7815	973.89	0.0010268	177.61	180.47	0.93014	0.93400	2.3393	611.12	0.25459	115.46	0.11895	0.0060323	75.186	0.013300	397.61	434.60	1.8896	0.82103	1.5580	216.20	15.494	13.800	0.017927
265.03	2.7930	973.12	0.0010276	177.93	180.80	0.93136	0.93410	2.3422	609.84	0.25718	115.19	0.11877	0.0060042	75.533	0.013239	397.58	434.56	1.8888	0.82187	1.5623	216.14	15.471	13.812	0.017964
265.17	2.8044	972.34	0.0010284	178.25	181.14	0.93258	0.93421	2.3450	608.57	0.25978	114.91	0.11860	0.0059762	75.881	0.013178	397.55	434.51	1.8881	0.82270	1.5666	216.07	15.449	13.824	0.018001
265.32	2.8158	971.57	0.0010293	178.57	181.47	0.93379	0.93432	2.3479	607.30	0.26239	114.63	0.11843	0.0059482	76.230	0.013118	397.52	434.46	1.8873	0.82354	1.5710	216.01	15.426	13.836	0.018038
265.46	2.8273	970.80	0.0010301	178.89	181.80	0.93500	0.93443	2.3508	606.04	0.26501	114.36	0.11826	0.0059204	76.579	0.013058	397.49	434.41	1.8866	0.82437	1.5753	215.94	15.403	13.848	0.018075
265.61	2.8387	970.03	0.0010309	179.21	182.13	0.93621	0.93454	2.3536	604.77	0.26763	114.08	0.11809	0.0058927	76.928	0.012999	397.46	434.36	1.8858	0.82521	1.5797	215.88	15.381	13.860	0.018112
265.75	2.8501	969.27	0.0010317	179.52	182.47	0.93741	0.93466	2.3566	603.51	0.27027	113.81	0.11792	0.0058652	77.279	0.012940	397.43	434.31	1.8851	0.82604	1.5841	215.81	15.358	13.872	0.018149
265.89	2.8616	968.50	0.0010325	179.84	182.80	0.93861	0.93478	2.3595	602.25	0.27291	113.54	0.11775	0.0058377	77.629	0.012882	397.40	434.26	1.8843	0.82687	1.5886	215.75	15.336	13.885	0.018187
266.04	2.8730	967.73	0.0010333	180.16	183.13	0.93981	0.93491	2.3624	600.99	0.27556	113.27	0.11758	0.0058103	77.980	0.012824	397.36	434.21	1.8836	0.82770	1.5930	215.68	15.314	13.897	0.018224
266.18	2.8844	966.96	0.0010342	180.47	183.46	0.94101	0.93504	2.3654	599.73	0.27823	113.01	0.11741	0.0057830	78.332	0.012766	397.33	434.15	1.8828	0.82854	1.5975	215.62	15.291	13.909	0.018261
266.32	2.8959	966.20	0.0010350	180.79	183.79	0.94220	0.93516	2.3683	598.48	0.28090	112.74	0.11724	0.0057559	78.684	0.012709	397.30	434.10	1.8821	0.82937	1.6020	215.55	15.269	13.921	0.018299
266.46	2.9073	965.43	0.0010358	181.10	184.11	0.94339	0.93530	2.3713	597.23	0.28358	112.47	0.11707	0.0057288	79.037	0.012652	397.27	434.05	1.8814	0.83020	1.6065	215.49	15.247	13.933	0.018337
266.60	2.9187	964.67	0.0010366	181.42	184.44	0.94457	0.93543	2.3743	595.97	0.28627	112.21	0.11691	0.0057019	79.391	0.012596	397.23	434.00	1.8806	0.83103	1.6110	215.42	15.225	13.945	0.018375
266.75	2.9302	963.90	0.0010374	181.73	184.77	0.94575	0.93557	2.3773	594.73	0.28896	111.94	0.11674	0.0056750	79.745	0.012540	397.20	433.94	1.8799	0.83186	1.6155	215.36	15.204	13.958	0.018413
266.89	2.9416	963.14	0.0010383	182.04	185.09	0.94693	0.93571	2.3803	593.48	0.29167	111.68	0.11657	0.0056483	80.099	0.012485	397.17	433.89	1.8791	0.83269	1.6201	215.29	15.182	13.970	0.018451
267.03	2.9530	962.38	0.0010391	182.35	185.42	0.94811	0.93585	2.3833	592.23	0.29439	111.42	0.11641	0.0056216	80.454	0.012429	397.13	433.84	1.8784	0.83352	1.6247	215.22	15.160	13.982	0.018489
267.17	2.9645	961.62	0.0010399	182.66	185.75	0.94928	0.93600	2.3864	590.99	0.29712	111.16	0.11624	0.0055951	80.810	0.012375	397.10	433.78	1.8777	0.83435	1.6293	215.16	15.138	13.994	0.018527
267.31	2.9759	960.86	0.0010407	182.97	186.07	0.95045	0.93615	2.3894	589.75	0.29985	110.90	0.11608	0.0055686	81.166	0.012320	397.06	433.73	1.8769	0.83518	1.6339	215.09	15.117	14.006	0.018565
267.44	2.9873	960.10	0.0010416	183.28	186.39	0.95162	0.93630	2.3925	588.51	0.30260	110.65	0.11591	0.0055423	81.523	0.012267	397.03	433.67	1.8762	0.83601	1.6386	215.02	15.095	14.019	0.018604
267.58	2.9987	959.34	0.0010424	183.59	186.72	0.95278	0.93645	2.3956	587.27	0.30536	110.39	0.11575	0.0055161	81.880	0.012213	396.99	433.62	1.8755	0.83684	1.6433	214.96	15.074	14.031	0.018642
267.72	3.0102	958.58	0.0010432	183.90	187.04	0.95395	0.93661	2.3987	586.04	0.30812	110.13	0.11559	0.0054899	82.238	0.012160	396.96	433.56	1.8748	0.83767	1.6480	214.89	15.053	14.043	0.018681
267.86	3.0216	957.82	0.0010440	184.21	187.36	0.95511	0.93676	2.4018	584.80	0.31090	109.88	0.11542	0.0054639	82.596	0.012107	396.92	433.50	1.8740	0.83850	1.6527	214.82	15.032	14.055	0.018720
268.00	3.0330	957.06	0.0010449	184.52	187.69	0.95626	0.93692	2.4049	583.57	0.31368	109.63	0.11526	0.0054379	82.955	0.012055	396.89	433.45	1.8733	0.83933	1.6574	214.76	15.010	14.067	0.018759
268.13	3.0445	956.30	0.0010457	184.82	188.01	0.95741	0.93709	2.4081	582.34	0.31648	109.38	0.11510	0.0054121	83.315	0.012003	396.85	433.39	1.8726	0.84016	1.6622	214.69	14.989	14.080	0.018798
268.27	3.0559	955.54	0.0010465	185.13	188.33	0.95857	0.93725	2.4112	581.12	0.31928	109.12	0.11494	0.0053863	83.675	0.011951	396.81	433.33	1.8718	0.84099	1.6670	214.62	14.968	14.092	0.018837
268.41	3.0673	954.79	0.0010474	185.43	188.65	0.95971	0.93742	2.4144	579.89	0.32210	108.88	0.11477	0.0053606	84.036	0.011900	396.77	433.28	1.8711	0.84182	1.6718	214.56	14.948	14.104	0.018876
268.54	3.0788	954.03	0.0010482	185.74	188.97	0.96086	0.93759	2.4176	578.67	0.32493	108.63	0.11461	0.0053351	84.397	0.011849	396.74	433.22	1.8704	0.84265	1.6766	214.49	14.927	14.117	0.018916
268.68	3.0902	953.28	0.0010490	186.04	189.29	0.96200	0.93776	2.4208	577.44	0.32776	108.38	0.11445	0.0053096	84.759	0.011798	396.70	433.16	1.8697	0.84348	1.6814	214.42	14.906	14.129	0.018955
268.81	3.1016	952.52	0.0010498	186.35	189.60	0.96314	0.93794	2.4240	576.23	0.33061	108.13	0.11429	0.0052842	85.122	0.011748	396.66	433.10	1.8690	0.84431	1.6863	214.36	14.885	14.141	0.018995
268.95	3.1131	951.77	0.0010507	186.65	189.92	0.96428	0.93812	2.4273	575.01	0.33346	107.89	0.11413	0.0052589	85.485	0.011698	396.62	433.04	1.8682	0.84513	1.6912	214.29	14.865	14.153	0.019034
269.08	3.1245	951.01	0.0010515	186.95	190.24	0.96541	0.93829	2.4305	573.79	0.33633	107.64	0.11397	0.0052337	85.849	0.011648	396.58	432.98	1.8675	0.84596	1.6961	214.22	14.844	14.166	0.019074
269.22	3.1359	950.26	0.0010523	187.26	190.56	0.96655	0.93848	2.4338	572.58	0.33921	107.40	0.11382	0.0052086	86.213	0.011599	396.55	432.92	1.8668	0.84679	1.7011	214.15	14.824	14.178	0.019114
269.35	3.1474	949.51	0.0010532	187.56	190.87	0.96768	0.93866	2.4371	571.37	0.34209	107.16	0.11366	0.0051836	86.578	0.011550	396.51	432.86	1.8661	0.84762	1.7060	214.08	14.803	14.190	0.019154
269.48	3.1588	948.75	0.0010540	187.86	191.19	0.96880	0.93885	2.4404	570.16	0.34499	106.91	0.11350	0.0051587	86.943	0.011502	396.47	432.80	1.8654	0.84845	1.7110	214.02	14.783	14.203	0.019195
269.62	3.1702	948.00	0.0010548	188.16	191.50	0.96993	0.93903	2.4437	568.95	0.34790	106.67	0.11334	0.0051339	87.309	0.011454	396.43	432.74	1.8647	0.84928	1.7160	213.95	14.762	14.215	0.019235
269.75	3.1817	947.25	0.0010557	188.46	191.82	0.97105	0.93922	2.4471	567.74	0.35082	106.43	0.11318	0.0051091	87.676	0.011406	396.39	432.67	1.8639	0.85011	1.7211	213.88	14.742	14.228	0.019275
269.88	3.1931	946.50	0.0010565	188.76	192.13	0.97217	0.93942	2.4504	566.54	0.35375	106.20	0.11303	0.0050845	88.044	0.011358	396.35	432.61	1.8632	0.85094	1.7261	213.81	14.722	14.240	0.019316
270.01	3.2045	945.75	0.0010574	189.06	192.45	0.97329	0.93961	2.4538	565.34	0.35669	105.96	0.11287	0.0050599	88.412	0.011311	396.30	432.55	1.8625	0.85177	1.7312	213.74	14.702	14.252	0.019357
270.15	3.2160	945.00	0.0010582	189.36	192.76	0.97440	0.93981	2.4572	564.14	0.35964	105.72	0.11271	0.0050354	88.780	0.011264	396.26	432.49	1.8618	0.85260	1.7363	213.68	14.682	14.265	0.019398
270.28	3.2274	944.25	0.0010590	189.65	193.07	0.97552	0.94000	2.4606	562.94	0.36261	105.48	0.11256	0.0050110	89.149	0.011217	396.22	432.42	1.8611	0.85343	1.7415	213.61	14.662	14.277	0.019439
270.41	3.2388	943.50	0.0010599	189.95	193.38	0.97663	0.94020	2.4640	561.74	0.36558	105.25	0.11240	0.0049867	89.519	0.011171	396.18	432.36	1.8604	0.85426	1.7466	213.54	14.642	14.290	0.019480
270.54	3.2503	942.75	0.0010607	190.25	193.70	0.97773	0.94041	2.4675	560.55	0.36857	105.02	0.11225	0.0049625	89.890	0.011125	396.14	432.30	1.8597	0.85509	1.7518	213.47	14.622	14.302	0.019521
270.67	3.2617	942.00	0.0010616	190.54	194.01	0.97884	0.94061	2.4709	559.36	0.37156	104.78	0.11209	0.0049384	90.261	0.011079	396.10	432.23	1.8590	0.85592	1.7571	213.40	14.602	14.315	0.019562
270.80	3.2731	941.25	0.0010624	190.84	194.32	0.97994	0.94082	2.4744	558.17	0.37457	104.55	0.11194	0.0049144	90.633	0.011034	396.05	432.17	1.8583	0.85675	1.7623	213.33	14.583	14.327	0.019604
270.93	3.2846	940.51	0.0010633	191.14	194.63	0.98104	0.94102	2.4779	556.98	0.37759	104.32	0.11179	0.0048904	91.005	0.010988	396.01	432.10	1.8576	0.85758	1.7676	213.26	14.563	14.339	0.019646
271.06	3.2960	939.76	0.0010641	191.43	194.94	0.98214	0.94123	2.4814	555.79	0.38062	104.09	0.11163	0.0048665	91.378	0.010944	395.97	432.04	1.8569	0.85841	1.7729	213.20	14.543	14.352	0.019687
271.19	3.3074	939.01	0.0010650	191.73	195.25	0.98324	0.94144	2.4849	554.61	0.38366	103.86	0.11148	0.0048428	91.752	0.010899	395.92	431.97	1.8562	0.85924	1.7782	213.13	14.524	14.365	0.019729
271.31	3.3189	938.26	0.0010658	192.02	195.56	0.98433	0.94166	2.4885	553.42	0.38672	103.63	0.11133	0.0048191	92.126	0.010855	395.88	431.90	1.8554	0.86007	1.7836	213.06	14.504	14.377	0.019772
271.44	3.3303	937.52	0.0010666	192.31	195.86	0.98542	0.94187	2.4921	552.24	0.38978	103.40	0.11118	0.0047954	92.501	0.010811	395.83	431.84	1.8547	0.86090	1.7889	212.99	14.485	14.390	0.019814
271.57	3.3417	936.77	0.0010675	192.61	196.17	0.98651	0.94209	2.4956	551.06	0.39286	103.18	0.11102	0.0047719	92.877	0.010767	395.79	431.77	1.8540	0.86173	1.7944	212.92	14.466	14.402	0.019856
271.70	3.3531	936.03	0.0010683	192.90	196.48	0.98760	0.94230	2.4992	549.89	0.39595	102.95	0.11087	0.0047485	93.253	0.010723	395.74	431.70	1.8533	0.86257	1.7998	212.85	14.446	14.415	0.019899
271.83	3.3646	935.28	0.0010692	193.19	196.79	0.98868	0.94252	2.5029	548.71	0.39905	102.73	0.11072	0.0047251	93.630	0.010680	395.70	431.63	1.8526	0.86340	1.8053	212.78	14.427	14.427	0.019941
271.95	3.3760	934.53	0.0010701	193.48	197.09	0.98977	0.94274	2.5065	547.54	0.40216	102.50	0.11057	0.0047018	94.008	0.010637	395.65	431.57	1.8519	0.86423	1.8108	212.71	14.408	14.440	0.019984
272.08	3.3874	933.79	0.0010709	193.77	197.40	0.99085	0.94297	2.5102	546.37	0.40528	102.28	0.11042	0.0046786	94.386	0.010595	395.61	431.50	1.8512	0.86506	1.8163	212.64	14.389	14.453	0.020027
272.21	3.3989	933.04	0.0010718	194.06	197.71	0.99193	0.94319	2.5139	545.20	0.40842	102.05	0.11027	0.0046555	94.765	0.010552	395.56	431.43	1.8505	0.86590	1.8218	212.57	14.369	14.465	0.020070
272.33	3.4103	932.30	0.0010726	194.35	198.01	0.99300	0.94342	2.5176	544.03	0.41157	101.83	0.11012	0.0046324	95.145	0.010510	395.51	431.36	1.8498	0.86673	1.8274	212.50	14.350	14.478	0.020114
272.46	3.4217	931.56	0.0010735	194.64	198.32	0.99408	0.94364	2.5213	542.87	0.41473	101.61	0.10997	0.0046095	95.525	0.010468	395.47	431.29	1.8492	0.86757	1.8330	212.43	14.331	14.491	0.020157
272.58	3.4332	930.81	0.0010743	194.93	198.62	0.99515	0.94387	2.5250	541.71	0.41791	101.39	0.10982	0.0045866	95.906	0.010427	395.42	431.22	1.8485	0.86840	1.8387	212.36	14.312	14.503	0.020201
272.71	3.4446	930.07	0.0010752	195.22	198.92	0.99622	0.94410	2.5288	540.55	0.42109	101.17	0.10967	0.0045638	96.288	0.010385	395.37	431.15	1.8478	0.86924	1.8444	212.29	14.294	14.516	0.020244
272.83	3.4560	929.32	0.0010761	195.51	199.23	0.99729	0.94433	2.5326	539.39	0.42429	100.95	0.10953	0.0045410	96.671	0.010344	395.33	431.08	1.8471	0.87007	1.8501	212.22	14.275	14.529	0.020288
272.96	3.4675	928.58	0.0010769	195.80	199.53	0.99836	0.94457	2.5364	538.23	0.42750	100.74	0.10938	0.0045184	97.054	0.010304	395.28	431.00	1.8464	0.87091	1.8558	212.15	14.256	14.541	0.020332
273.08	3.4789	927.84	0.0010778	196.09	199.83	0.99942	0.94480	2.5402	537.07	0.43073	100.52	0.10923	0.0044958	97.438	0.010263	395.23	430.93	1.8457	0.87174	1.8616	212.08	14.237	14.554	0.020376
273.21	3.4903	927.09	0.0010786	196.37	200.14	1.0005	0.94504	2.5441	535.92	0.43396	100.30	0.10908	0.0044733	97.822	0.010223	395.18	430.86	1.8450	0.87258	1.8674	212.01	14.218	14.567	0.020421
