Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
291.83	0.54879	1230.1	0.00081291	225.17	225.62	1.0900	0.90323	1.4000	535.69	-0.066859	210.78	0.083852	0.0088670	26.671	0.037494	388.48	409.05	1.7185	0.81694	0.99291	145.35	27.144	11.436	0.013209
291.91	0.55009	1229.9	0.00081310	225.28	225.73	1.0903	0.90333	1.4002	535.34	-0.066344	210.58	0.083819	0.0088569	26.734	0.037406	388.52	409.09	1.7185	0.81717	0.99336	145.34	27.125	11.439	0.013216
291.99	0.55140	1229.6	0.00081328	225.38	225.83	1.0907	0.90343	1.4005	534.99	-0.065829	210.39	0.083787	0.0088468	26.797	0.037318	388.56	409.13	1.7185	0.81741	0.99380	145.33	27.105	11.442	0.013223
292.06	0.55270	1229.3	0.00081346	225.49	225.94	1.0911	0.90353	1.4008	534.64	-0.065314	210.19	0.083754	0.0088367	26.859	0.037231	388.60	409.17	1.7185	0.81764	0.99424	145.32	27.086	11.445	0.013230
292.14	0.55400	1229.0	0.00081364	225.59	226.04	1.0914	0.90364	1.4011	534.29	-0.064799	209.99	0.083721	0.0088266	26.922	0.037144	388.63	409.21	1.7184	0.81788	0.99468	145.31	27.067	11.448	0.013237
292.21	0.55530	1228.8	0.00081383	225.70	226.15	1.0918	0.90374	1.4014	533.94	-0.064284	209.80	0.083689	0.0088166	26.985	0.037057	388.67	409.25	1.7184	0.81811	0.99512	145.30	27.048	11.451	0.013245
292.29	0.55660	1228.5	0.00081401	225.80	226.25	1.0921	0.90384	1.4016	533.60	-0.063769	209.60	0.083656	0.0088066	27.048	0.036971	388.71	409.29	1.7184	0.81834	0.99556	145.28	27.029	11.454	0.013252
292.36	0.55790	1228.2	0.00081419	225.91	226.36	1.0925	0.90394	1.4019	533.25	-0.063254	209.41	0.083624	0.0087966	27.111	0.036885	388.75	409.33	1.7183	0.81858	0.99600	145.27	27.010	11.457	0.013259
292.44	0.55920	1227.9	0.00081437	226.01	226.47	1.0929	0.90404	1.4022	532.90	-0.062739	209.21	0.083592	0.0087866	27.174	0.036800	388.79	409.37	1.7183	0.81881	0.99644	145.26	26.991	11.460	0.013266
292.51	0.56050	1227.7	0.00081455	226.11	226.57	1.0932	0.90414	1.4025	532.56	-0.062224	209.02	0.083560	0.0087766	27.237	0.036714	388.83	409.41	1.7183	0.81904	0.99688	145.25	26.972	11.463	0.013273
292.59	0.56180	1227.4	0.00081473	226.22	226.67	1.0936	0.90424	1.4027	532.21	-0.061709	208.82	0.083527	0.0087666	27.300	0.036630	388.87	409.45	1.7183	0.81927	0.99732	145.24	26.954	11.466	0.013280
292.66	0.56310	1227.1	0.00081491	226.32	226.78	1.0939	0.90434	1.4030	531.87	-0.061193	208.63	0.083495	0.0087567	27.363	0.036545	388.91	409.49	1.7182	0.81950	0.99776	145.23	26.935	11.469	0.013288
292.73	0.56440	1226.9	0.00081509	226.42	226.88	1.0943	0.90444	1.4033	531.53	-0.060678	208.44	0.083463	0.0087468	27.426	0.036461	388.95	409.53	1.7182	0.81974	0.99820	145.21	26.916	11.472	0.013295
292.81	0.56570	1226.6	0.00081527	226.53	226.99	1.0946	0.90454	1.4036	531.18	-0.060163	208.25	0.083431	0.0087369	27.489	0.036378	388.99	409.57	1.7182	0.81997	0.99864	145.20	26.898	11.475	0.013302
292.88	0.56700	1226.3	0.00081545	226.63	227.09	1.0950	0.90464	1.4039	530.84	-0.059647	208.05	0.083399	0.0087270	27.552	0.036295	389.03	409.61	1.7181	0.82020	0.99908	145.19	26.879	11.478	0.013309
292.96	0.56830	1226.0	0.00081563	226.73	227.20	1.0953	0.90474	1.4041	530.50	-0.059132	207.86	0.083367	0.0087172	27.615	0.036212	389.07	409.65	1.7181	0.82043	0.99951	145.18	26.861	11.481	0.013316
293.03	0.56961	1225.8	0.00081581	226.84	227.30	1.0957	0.90484	1.4044	530.16	-0.058616	207.67	0.083336	0.0087074	27.678	0.036129	389.11	409.69	1.7181	0.82066	0.99995	145.17	26.842	11.484	0.013323
293.10	0.57091	1225.5	0.00081599	226.94	227.40	1.0960	0.90494	1.4047	529.82	-0.058100	207.48	0.083304	0.0086975	27.741	0.036047	389.14	409.72	1.7181	0.82089	1.0004	145.16	26.824	11.486	0.013330
293.18	0.57221	1225.2	0.00081617	227.04	227.51	1.0964	0.90504	1.4050	529.48	-0.057585	207.29	0.083272	0.0086878	27.805	0.035965	389.18	409.76	1.7180	0.82112	1.0008	145.14	26.806	11.489	0.013337
293.25	0.57351	1225.0	0.00081635	227.14	227.61	1.0967	0.90514	1.4052	529.14	-0.057069	207.10	0.083240	0.0086780	27.868	0.035884	389.22	409.80	1.7180	0.82134	1.0013	145.13	26.788	11.492	0.013344
293.33	0.57481	1224.7	0.00081653	227.24	227.71	1.0971	0.90524	1.4055	528.80	-0.056553	206.92	0.083209	0.0086682	27.931	0.035803	389.26	409.84	1.7180	0.82157	1.0017	145.12	26.770	11.495	0.013351
293.40	0.57611	1224.4	0.00081671	227.35	227.82	1.0974	0.90534	1.4058	528.46	-0.056037	206.73	0.083177	0.0086585	27.994	0.035722	389.30	409.88	1.7179	0.82180	1.0021	145.11	26.751	11.498	0.013359
293.47	0.57741	1224.2	0.00081689	227.45	227.92	1.0978	0.90544	1.4061	528.12	-0.055521	206.54	0.083146	0.0086488	28.057	0.035642	389.34	409.92	1.7179	0.82203	1.0026	145.10	26.733	11.501	0.013366
293.54	0.57871	1223.9	0.00081707	227.55	228.02	1.0981	0.90554	1.4063	527.79	-0.055005	206.35	0.083114	0.0086391	28.120	0.035562	389.38	409.96	1.7179	0.82226	1.0030	145.09	26.715	11.504	0.013373
293.62	0.58001	1223.6	0.00081725	227.65	228.13	1.0985	0.90564	1.4066	527.45	-0.054489	206.17	0.083083	0.0086294	28.183	0.035482	389.41	409.99	1.7179	0.82248	1.0034	145.07	26.698	11.507	0.013380
293.69	0.58131	1223.4	0.00081743	227.75	228.23	1.0988	0.90574	1.4069	527.11	-0.053972	205.98	0.083052	0.0086197	28.246	0.035403	389.45	410.03	1.7178	0.82271	1.0039	145.06	26.680	11.510	0.013387
293.76	0.58261	1223.1	0.00081761	227.85	228.33	1.0991	0.90584	1.4072	526.78	-0.053456	205.80	0.083020	0.0086101	28.309	0.035324	389.49	410.07	1.7178	0.82294	1.0043	145.05	26.662	11.513	0.013394
293.84	0.58391	1222.8	0.00081778	227.95	228.43	1.0995	0.90594	1.4074	526.44	-0.052940	205.61	0.082989	0.0086004	28.373	0.035245	389.53	410.11	1.7178	0.82316	1.0048	145.04	26.644	11.516	0.013401
293.91	0.58521	1222.5	0.00081796	228.06	228.53	1.0998	0.90603	1.4077	526.11	-0.052423	205.43	0.082958	0.0085908	28.436	0.035167	389.57	410.15	1.7178	0.82339	1.0052	145.03	26.626	11.519	0.013408
293.98	0.58651	1222.3	0.00081814	228.16	228.64	1.1002	0.90613	1.4080	525.77	-0.051907	205.24	0.082927	0.0085812	28.499	0.035089	389.60	410.18	1.7177	0.82361	1.0056	145.01	26.609	11.522	0.013415
294.05	0.58782	1222.0	0.00081832	228.26	228.74	1.1005	0.90623	1.4083	525.44	-0.051390	205.06	0.082896	0.0085717	28.562	0.035011	389.64	410.22	1.7177	0.82384	1.0061	145.00	26.591	11.525	0.013422
294.12	0.58912	1221.8	0.00081850	228.36	228.84	1.1009	0.90633	1.4086	525.11	-0.050873	204.87	0.082865	0.0085621	28.625	0.034934	389.68	410.26	1.7177	0.82406	1.0065	144.99	26.574	11.528	0.013429
294.20	0.59042	1221.5	0.00081867	228.46	228.94	1.1012	0.90643	1.4088	524.78	-0.050356	204.69	0.082834	0.0085526	28.689	0.034857	389.72	410.30	1.7177	0.82429	1.0069	144.98	26.556	11.530	0.013436
294.27	0.59172	1221.2	0.00081885	228.56	229.04	1.1015	0.90652	1.4091	524.44	-0.049840	204.51	0.082803	0.0085431	28.752	0.034780	389.75	410.33	1.7176	0.82451	1.0074	144.97	26.539	11.533	0.013443
294.34	0.59302	1221.0	0.00081903	228.66	229.14	1.1019	0.90662	1.4094	524.11	-0.049323	204.33	0.082772	0.0085336	28.815	0.034704	389.79	410.37	1.7176	0.82474	1.0078	144.95	26.522	11.536	0.013450
294.41	0.59432	1220.7	0.00081921	228.76	229.24	1.1022	0.90672	1.4097	523.78	-0.048806	204.15	0.082741	0.0085241	28.878	0.034628	389.83	410.41	1.7176	0.82496	1.0082	144.94	26.504	11.539	0.013456
294.48	0.59562	1220.4	0.00081938	228.86	229.34	1.1026	0.90682	1.4099	523.45	-0.048288	203.97	0.082711	0.0085146	28.942	0.034552	389.87	410.45	1.7175	0.82518	1.0087	144.93	26.487	11.542	0.013463
294.55	0.59692	1220.2	0.00081956	228.96	229.44	1.1029	0.90691	1.4102	523.12	-0.047771	203.79	0.082680	0.0085052	29.005	0.034477	389.90	410.48	1.7175	0.82541	1.0091	144.92	26.470	11.545	0.013470
294.62	0.59822	1219.9	0.00081974	229.05	229.55	1.1032	0.90701	1.4105	522.79	-0.047254	203.61	0.082649	0.0084957	29.068	0.034402	389.94	410.52	1.7175	0.82563	1.0095	144.91	26.453	11.548	0.013477
294.70	0.59952	1219.6	0.00081991	229.15	229.65	1.1036	0.90711	1.4108	522.46	-0.046736	203.43	0.082619	0.0084863	29.131	0.034327	389.98	410.56	1.7175	0.82585	1.0100	144.89	26.436	11.551	0.013484
294.77	0.60082	1219.4	0.00082009	229.25	229.75	1.1039	0.90720	1.4110	522.14	-0.046219	203.25	0.082588	0.0084769	29.195	0.034253	390.01	410.59	1.7174	0.82607	1.0104	144.88	26.419	11.554	0.013491
294.84	0.60212	1219.1	0.00082027	229.35	229.85	1.1042	0.90730	1.4113	521.81	-0.045701	203.07	0.082558	0.0084676	29.258	0.034179	390.05	410.63	1.7174	0.82630	1.0108	144.87	26.402	11.556	0.013498
294.91	0.60342	1218.9	0.00082044	229.45	229.95	1.1046	0.90740	1.4116	521.48	-0.045184	202.89	0.082527	0.0084582	29.321	0.034105	390.09	410.67	1.7174	0.82652	1.0113	144.86	26.385	11.559	0.013505
294.98	0.60472	1218.6	0.00082062	229.55	230.05	1.1049	0.90749	1.4119	521.16	-0.044666	202.71	0.082497	0.0084489	29.385	0.034031	390.13	410.70	1.7174	0.82674	1.0117	144.84	26.368	11.562	0.013512
295.05	0.60603	1218.3	0.00082080	229.65	230.15	1.1052	0.90759	1.4121	520.83	-0.044148	202.54	0.082467	0.0084395	29.448	0.033958	390.16	410.74	1.7173	0.82696	1.0121	144.83	26.351	11.565	0.013519
295.12	0.60733	1218.1	0.00082097	229.75	230.24	1.1056	0.90769	1.4124	520.50	-0.043630	202.36	0.082436	0.0084302	29.511	0.033885	390.20	410.78	1.7173	0.82718	1.0126	144.82	26.334	11.568	0.013525
295.19	0.60863	1217.8	0.00082115	229.84	230.34	1.1059	0.90778	1.4127	520.18	-0.043112	202.18	0.082406	0.0084209	29.575	0.033813	390.23	410.81	1.7173	0.82740	1.0130	144.81	26.317	11.571	0.013532
295.26	0.60993	1217.5	0.00082132	229.94	230.44	1.1062	0.90788	1.4130	519.85	-0.042594	202.01	0.082376	0.0084117	29.638	0.033740	390.27	410.85	1.7173	0.82762	1.0134	144.80	26.301	11.574	0.013539
295.33	0.61123	1217.3	0.00082150	230.04	230.54	1.1066	0.90797	1.4132	519.53	-0.042076	201.83	0.082346	0.0084024	29.701	0.033668	390.31	410.89	1.7172	0.82784	1.0138	144.78	26.284	11.576	0.013546
295.40	0.61253	1217.0	0.00082167	230.14	230.64	1.1069	0.90807	1.4135	519.21	-0.041557	201.66	0.082316	0.0083932	29.765	0.033597	390.34	410.92	1.7172	0.82806	1.0143	144.77	26.268	11.579	0.013553
295.47	0.61383	1216.8	0.00082185	230.24	230.74	1.1072	0.90817	1.4138	518.88	-0.041039	201.48	0.082286	0.0083839	29.828	0.033525	390.38	410.96	1.7172	0.82828	1.0147	144.76	26.251	11.582	0.013560
295.54	0.61513	1216.5	0.00082202	230.33	230.84	1.1076	0.90826	1.4141	518.56	-0.040520	201.31	0.082256	0.0083747	29.892	0.033454	390.42	411.00	1.7172	0.82850	1.0151	144.75	26.235	11.585	0.013566
295.61	0.61643	1216.2	0.00082220	230.43	230.94	1.1079	0.90836	1.4143	518.24	-0.040001	201.13	0.082226	0.0083655	29.955	0.033383	390.45	411.03	1.7171	0.82872	1.0156	144.73	26.218	11.588	0.013573
295.68	0.61773	1216.0	0.00082237	230.53	231.04	1.1082	0.90845	1.4146	517.92	-0.039483	200.96	0.082196	0.0083564	30.019	0.033313	390.49	411.07	1.7171	0.82893	1.0160	144.72	26.202	11.591	0.013580
295.75	0.61903	1215.7	0.00082255	230.62	231.13	1.1086	0.90855	1.4149	517.60	-0.038964	200.79	0.082166	0.0083472	30.082	0.033243	390.53	411.10	1.7171	0.82915	1.0164	144.71	26.186	11.594	0.013587
295.82	0.62033	1215.5	0.00082272	230.72	231.23	1.1089	0.90864	1.4152	517.28	-0.038445	200.61	0.082136	0.0083381	30.145	0.033173	390.56	411.14	1.7171	0.82937	1.0169	144.70	26.169	11.596	0.013594
295.89	0.62163	1215.2	0.00082290	230.82	231.33	1.1092	0.90874	1.4154	516.96	-0.037926	200.44	0.082107	0.0083289	30.209	0.033103	390.60	411.17	1.7170	0.82959	1.0173	144.68	26.153	11.599	0.013600
295.96	0.62293	1215.0	0.00082307	230.91	231.43	1.1095	0.90883	1.4157	516.64	-0.037407	200.27	0.082077	0.0083198	30.272	0.033033	390.63	411.21	1.7170	0.82980	1.0177	144.67	26.137	11.602	0.013607
296.02	0.62424	1214.7	0.00082325	231.01	231.52	1.1099	0.90893	1.4160	516.32	-0.036887	200.10	0.082047	0.0083107	30.336	0.032964	390.67	411.25	1.7170	0.83002	1.0181	144.66	26.121	11.605	0.013614
296.09	0.62554	1214.4	0.00082342	231.11	231.62	1.1102	0.90902	1.4162	516.00	-0.036368	199.93	0.082018	0.0083017	30.399	0.032895	390.70	411.28	1.7170	0.83024	1.0186	144.65	26.105	11.608	0.013621
296.16	0.62684	1214.2	0.00082360	231.20	231.72	1.1105	0.90911	1.4165	515.68	-0.035848	199.76	0.081988	0.0082926	30.463	0.032827	390.74	411.32	1.7169	0.83045	1.0190	144.63	26.089	11.611	0.013628
296.23	0.62814	1213.9	0.00082377	231.30	231.82	1.1108	0.90921	1.4168	515.36	-0.035329	199.59	0.081959	0.0082836	30.526	0.032759	390.78	411.35	1.7169	0.83067	1.0194	144.62	26.073	11.613	0.013634
296.30	0.62944	1213.7	0.00082394	231.40	231.91	1.1112	0.90930	1.4171	515.05	-0.034809	199.42	0.081929	0.0082745	30.590	0.032691	390.81	411.39	1.7169	0.83088	1.0199	144.61	26.057	11.616	0.013641
296.37	0.63074	1213.4	0.00082412	231.49	232.01	1.1115	0.90940	1.4173	514.73	-0.034289	199.25	0.081900	0.0082655	30.653	0.032623	390.85	411.42	1.7169	0.83110	1.0203	144.60	26.041	11.619	0.013648
296.44	0.63204	1213.2	0.00082429	231.59	232.11	1.1118	0.90949	1.4176	514.41	-0.033769	199.08	0.081871	0.0082565	30.717	0.032555	390.88	411.46	1.7168	0.83131	1.0207	144.58	26.025	11.622	0.013654
296.50	0.63334	1212.9	0.00082446	231.68	232.20	1.1121	0.90959	1.4179	514.10	-0.033249	198.91	0.081841	0.0082476	30.781	0.032488	390.92	411.49	1.7168	0.83153	1.0211	144.57	26.009	11.625	0.013661
296.57	0.63464	1212.7	0.00082464	231.78	232.30	1.1125	0.90968	1.4182	513.78	-0.032729	198.74	0.081812	0.0082386	30.844	0.032421	390.95	411.53	1.7168	0.83174	1.0216	144.56	25.994	11.627	0.013668
296.64	0.63594	1212.4	0.00082481	231.87	232.40	1.1128	0.90977	1.4184	513.47	-0.032208	198.58	0.081783	0.0082296	30.908	0.032354	390.99	411.56	1.7168	0.83196	1.0220	144.55	25.978	11.630	0.013675
296.71	0.63724	1212.1	0.00082498	231.97	232.49	1.1131	0.90987	1.4187	513.16	-0.031688	198.41	0.081754	0.0082207	30.971	0.032288	391.02	411.60	1.7167	0.83217	1.0224	144.53	25.962	11.633	0.013681
296.77	0.63854	1211.9	0.00082516	232.06	232.59	1.1134	0.90996	1.4190	512.84	-0.031167	198.24	0.081725	0.0082118	31.035	0.032222	391.06	411.63	1.7167	0.83239	1.0229	144.52	25.947	11.636	0.013688
296.84	0.63984	1211.6	0.00082533	232.16	232.69	1.1137	0.91005	1.4193	512.53	-0.030647	198.08	0.081696	0.0082029	31.099	0.032156	391.09	411.67	1.7167	0.83260	1.0233	144.51	25.931	11.639	0.013695
296.91	0.64114	1211.4	0.00082550	232.25	232.78	1.1141	0.91015	1.4195	512.22	-0.030126	197.91	0.081667	0.0081940	31.162	0.032090	391.13	411.70	1.7167	0.83281	1.0237	144.50	25.916	11.641	0.013701
296.98	0.64245	1211.1	0.00082567	232.35	232.88	1.1144	0.91024	1.4198	511.90	-0.029605	197.74	0.081638	0.0081851	31.226	0.032025	391.16	411.74	1.7166	0.83303	1.0241	144.48	25.900	11.644	0.013708
297.04	0.64375	1210.9	0.00082585	232.44	232.97	1.1147	0.91033	1.4201	511.59	-0.029084	197.58	0.081609	0.0081763	31.290	0.031960	391.20	411.77	1.7166	0.83324	1.0246	144.47	25.885	11.647	0.013715
297.11	0.64505	1210.6	0.00082602	232.54	233.07	1.1150	0.91043	1.4203	511.28	-0.028563	197.41	0.081580	0.0081674	31.353	0.031895	391.23	411.80	1.7166	0.83345	1.0250	144.46	25.870	11.650	0.013721
297.18	0.64635	1210.4	0.00082619	232.63	233.16	1.1153	0.91052	1.4206	510.97	-0.028041	197.25	0.081551	0.0081586	31.417	0.031830	391.27	411.84	1.7166	0.83366	1.0254	144.44	25.854	11.653	0.013728
297.25	0.64765	1210.1	0.00082636	232.72	233.26	1.1156	0.91061	1.4209	510.66	-0.027520	197.09	0.081522	0.0081498	31.481	0.031766	391.30	411.87	1.7165	0.83387	1.0258	144.43	25.839	11.655	0.013735
297.31	0.64895	1209.9	0.00082654	232.82	233.35	1.1160	0.91070	1.4212	510.35	-0.026998	196.92	0.081494	0.0081410	31.544	0.031701	391.34	411.91	1.7165	0.83408	1.0263	144.42	25.824	11.658	0.013741
297.38	0.65025	1209.6	0.00082671	232.91	233.45	1.1163	0.91080	1.4214	510.04	-0.026476	196.76	0.081465	0.0081322	31.608	0.031638	391.37	411.94	1.7165	0.83430	1.0267	144.41	25.809	11.661	0.013748
297.45	0.65155	1209.4	0.00082688	233.01	233.54	1.1166	0.91089	1.4217	509.73	-0.025955	196.60	0.081436	0.0081235	31.672	0.031574	391.40	411.98	1.7165	0.83451	1.0271	144.39	25.793	11.664	0.013755
297.51	0.65285	1209.1	0.00082705	233.10	233.64	1.1169	0.91098	1.4220	509.42	-0.025433	196.43	0.081408	0.0081147	31.735	0.031511	391.44	412.01	1.7165	0.83472	1.0275	144.38	25.778	11.666	0.013761
297.58	0.65415	1208.9	0.00082722	233.19	233.73	1.1172	0.91107	1.4223	509.11	-0.024911	196.27	0.081379	0.0081060	31.799	0.031447	391.47	412.04	1.7164	0.83493	1.0280	144.37	25.763	11.669	0.013768
297.65	0.65545	1208.6	0.00082739	233.29	233.83	1.1175	0.91116	1.4225	508.81	-0.024388	196.11	0.081351	0.0080973	31.863	0.031384	391.51	412.08	1.7164	0.83514	1.0284	144.35	25.748	11.672	0.013774
297.71	0.65675	1208.4	0.00082756	233.38	233.92	1.1179	0.91126	1.4228	508.50	-0.023866	195.95	0.081322	0.0080886	31.927	0.031322	391.54	412.11	1.7164	0.83535	1.0288	144.34	25.733	11.675	0.013781
297.78	0.65805	1208.1	0.00082774	233.47	234.02	1.1182	0.91135	1.4231	508.19	-0.023344	195.79	0.081294	0.0080799	31.990	0.031259	391.57	412.15	1.7164	0.83556	1.0293	144.33	25.718	11.677	0.013788
297.84	0.65935	1207.9	0.00082791	233.57	234.11	1.1185	0.91144	1.4233	507.88	-0.022821	195.63	0.081265	0.0080712	32.054	0.031197	391.61	412.18	1.7163	0.83577	1.0297	144.32	25.704	11.680	0.013794
297.91	0.66066	1207.6	0.00082808	233.66	234.21	1.1188	0.91153	1.4236	507.58	-0.022298	195.47	0.081237	0.0080626	32.118	0.031135	391.64	412.21	1.7163	0.83598	1.0301	144.30	25.689	11.683	0.013801
297.98	0.66196	1207.4	0.00082825	233.75	234.30	1.1191	0.91162	1.4239	507.27	-0.021775	195.31	0.081209	0.0080539	32.182	0.031073	391.68	412.25	1.7163	0.83618	1.0305	144.29	25.674	11.686	0.013807
298.04	0.66326	1207.1	0.00082842	233.84	234.39	1.1194	0.91171	1.4242	506.97	-0.021252	195.15	0.081180	0.0080453	32.246	0.031012	391.71	412.28	1.7163	0.83639	1.0309	144.28	25.659	11.688	0.013814
298.11	0.66456	1206.9	0.00082859	233.94	234.49	1.1197	0.91181	1.4244	506.66	-0.020729	194.99	0.081152	0.0080367	32.310	0.030951	391.74	412.31	1.7162	0.83660	1.0314	144.26	25.644	11.691	0.013821
298.17	0.66586	1206.6	0.00082876	234.03	234.58	1.1200	0.91190	1.4247	506.36	-0.020206	194.83	0.081124	0.0080281	32.373	0.030890	391.78	412.35	1.7162	0.83681	1.0318	144.25	25.630	11.694	0.013827
298.24	0.66716	1206.4	0.00082893	234.12	234.67	1.1203	0.91199	1.4250	506.05	-0.019682	194.67	0.081096	0.0080195	32.437	0.030829	391.81	412.38	1.7162	0.83702	1.0322	144.24	25.615	11.697	0.013834
298.31	0.66846	1206.1	0.00082910	234.21	234.77	1.1207	0.91208	1.4253	505.75	-0.019159	194.51	0.081068	0.0080109	32.501	0.030768	391.85	412.41	1.7162	0.83722	1.0326	144.23	25.601	11.699	0.013840
298.37	0.66976	1205.9	0.00082927	234.30	234.86	1.1210	0.91217	1.4255	505.45	-0.018635	194.35	0.081040	0.0080023	32.565	0.030708	391.88	412.45	1.7161	0.83743	1.0331	144.21	25.586	11.702	0.013847
298.44	0.67106	1205.6	0.00082944	234.40	234.95	1.1213	0.91226	1.4258	505.15	-0.018111	194.20	0.081012	0.0079938	32.629	0.030648	391.91	412.48	1.7161	0.83764	1.0335	144.20	25.572	11.705	0.013853
298.50	0.67236	1205.4	0.00082961	234.49	235.05	1.1216	0.91235	1.4261	504.84	-0.017587	194.04	0.080984	0.0079853	32.693	0.030588	391.95	412.51	1.7161	0.83785	1.0339	144.19	25.557	11.708	0.013860
298.57	0.67366	1205.1	0.00082978	234.58	235.14	1.1219	0.91244	1.4263	504.54	-0.017063	193.88	0.080956	0.0079768	32.757	0.030528	391.98	412.54	1.7161	0.83805	1.0343	144.17	25.543	11.710	0.013866
298.63	0.67496	1204.9	0.00082995	234.67	235.23	1.1222	0.91253	1.4266	504.24	-0.016539	193.73	0.080928	0.0079683	32.821	0.030469	392.01	412.58	1.7161	0.83826	1.0348	144.16	25.528	11.713	0.013873
298.70	0.67626	1204.6	0.00083012	234.76	235.32	1.1225	0.91262	1.4269	503.94	-0.016014	193.57	0.080900	0.0079598	32.885	0.030409	392.05	412.61	1.7160	0.83846	1.0352	144.15	25.514	11.716	0.013879
298.76	0.67756	1204.4	0.00083029	234.85	235.42	1.1228	0.91271	1.4272	503.64	-0.015489	193.41	0.080872	0.0079513	32.949	0.030350	392.08	412.64	1.7160	0.83867	1.0356	144.13	25.500	11.718	0.013886
298.83	0.67887	1204.2	0.00083046	234.95	235.51	1.1231	0.91280	1.4274	503.34	-0.014965	193.26	0.080845	0.0079428	33.013	0.030291	392.11	412.68	1.7160	0.83888	1.0360	144.12	25.485	11.721	0.013892
298.89	0.68017	1203.9	0.00083063	235.04	235.60	1.1234	0.91289	1.4277	503.04	-0.014440	193.10	0.080817	0.0079344	33.077	0.030233	392.14	412.71	1.7160	0.83908	1.0365	144.11	25.471	11.724	0.013899
298.95	0.68147	1203.7	0.00083080	235.13	235.69	1.1237	0.91298	1.4280	502.74	-0.013915	192.95	0.080789	0.0079260	33.141	0.030174	392.18	412.74	1.7159	0.83929	1.0369	144.09	25.457	11.727	0.013905
299.02	0.68277	1203.4	0.00083097	235.22	235.79	1.1240	0.91307	1.4282	502.44	-0.013390	192.79	0.080762	0.0079176	33.205	0.030116	392.21	412.77	1.7159	0.83949	1.0373	144.08	25.443	11.729	0.013912
299.08	0.68407	1203.2	0.00083114	235.31	235.88	1.1243	0.91316	1.4285	502.14	-0.012864	192.64	0.080734	0.0079091	33.269	0.030058	392.24	412.81	1.7159	0.83970	1.0377	144.07	25.429	11.732	0.013918
299.15	0.68537	1202.9	0.00083131	235.40	235.97	1.1246	0.91325	1.4288	501.85	-0.012339	192.49	0.080707	0.0079008	33.333	0.030001	392.28	412.84	1.7159	0.83990	1.0381	144.05	25.415	11.735	0.013925
299.21	0.68667	1202.7	0.00083148	235.49	236.06	1.1249	0.91334	1.4291	501.55	-0.011813	192.33	0.080679	0.0078924	33.397	0.029943	392.31	412.87	1.7159	0.84010	1.0386	144.04	25.401	11.737	0.013931
299.28	0.68797	1202.4	0.00083164	235.58	236.15	1.1252	0.91343	1.4293	501.25	-0.011287	192.18	0.080652	0.0078840	33.461	0.029886	392.34	412.90	1.7158	0.84031	1.0390	144.03	25.387	11.740	0.013938
299.34	0.68927	1202.2	0.00083181	235.67	236.24	1.1255	0.91352	1.4296	500.95	-0.010761	192.03	0.080624	0.0078757	33.525	0.029829	392.37	412.93	1.7158	0.84051	1.0394	144.01	25.373	11.743	0.013944
299.40	0.69057	1201.9	0.00083198	235.76	236.33	1.1258	0.91361	1.4299	500.66	-0.010235	191.87	0.080597	0.0078673	33.589	0.029772	392.41	412.97	1.7158	0.84071	1.0398	144.00	25.359	11.746	0.013951
299.47	0.69187	1201.7	0.00083215	235.85	236.43	1.1261	0.91370	1.4301	500.36	-0.0097089	191.72	0.080570	0.0078590	33.653	0.029715	392.44	413.00	1.7158	0.84092	1.0403	143.99	25.345	11.748	0.013957
299.53	0.69317	1201.5	0.00083232	235.94	236.52	1.1264	0.91379	1.4304	500.07	-0.0091824	191.57	0.080542	0.0078507	33.717	0.029659	392.47	413.03	1.7157	0.84112	1.0407	143.98	25.331	11.751	0.013964
299.59	0.69447	1201.2	0.00083249	236.03	236.61	1.1267	0.91388	1.4307	499.77	-0.0086558	191.42	0.080515	0.0078424	33.781	0.029602	392.50	413.06	1.7157	0.84132	1.0411	143.96	25.318	11.754	0.013970
299.66	0.69577	1201.0	0.00083266	236.12	236.70	1.1270	0.91397	1.4310	499.48	-0.0081291	191.27	0.080488	0.0078341	33.845	0.029546	392.54	413.09	1.7157	0.84153	1.0415	143.95	25.304	11.756	0.013976
299.72	0.69708	1200.7	0.00083282	236.21	236.79	1.1273	0.91405	1.4312	499.18	-0.0076022	191.12	0.080461	0.0078259	33.909	0.029490	392.57	413.13	1.7157	0.84173	1.0419	143.94	25.290	11.759	0.013983
299.78	0.69838	1200.5	0.00083299	236.30	236.88	1.1276	0.91414	1.4315	498.89	-0.0070751	190.97	0.080433	0.0078176	33.974	0.029435	392.60	413.16	1.7157	0.84193	1.0424	143.92	25.276	11.762	0.013989
