Temperature,Pressure,Density,Volume,Internal Energy,Enthalpy,Entropy,Cv,Cp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cp (v, J/g*K),Sound Spd. (v, m/s),Joule-Thomson (v, K/MPa),Viscosity (v, uPa*s),Therm. Cond. (v, W/m*K)
297.25,6.3027,723.59,0.001382,262.32,271.03,1.2365,1.0543,5.8297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.33,6.3141,722.48,0.0013841,262.61,271.35,1.2375,1.0556,5.8786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.41,6.3255,721.37,0.0013862,262.9,271.67,1.2385,1.0569,5.9286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.49,6.337,720.26,0.0013884,263.2,272,1.2396,1.0582,5.9798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.57,6.3484,719.13,0.0013906,263.49,272.32,1.2406,1.0595,6.0321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.64,6.3598,718.01,0.0013927,263.79,272.64,1.2416,1.0609,6.0856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.72,6.3713,716.87,0.001395,264.08,272.97,1.2427,1.0623,6.1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.8,6.3827,715.73,0.0013972,264.38,273.3,1.2437,1.0637,6.1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.88,6.3941,714.58,0.0013994,264.68,273.62,1.2448,1.0651,6.2541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.96,6.4056,713.43,0.0014017,264.97,273.95,1.2458,1.0666,6.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.03,6.417,712.27,0.001404,265.27,274.28,1.2469,1.0681,6.3734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.11,6.4284,711.1,0.0014063,265.57,274.62,1.2479,1.0696,6.4353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.19,6.4399,709.92,0.0014086,265.88,274.95,1.249,1.0712,6.4987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.27,6.4513,708.74,0.0014109,266.18,275.28,1.2501,1.0728,6.5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.34,6.4627,707.55,0.0014133,266.48,275.62,1.2511,1.0744,6.6306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.42,6.4742,706.36,0.0014157,266.79,275.95,1.2522,1.076,6.6992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.5,6.4856,705.15,0.0014181,267.1,276.29,1.2533,1.0777,6.7695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.57,6.497,703.94,0.0014206,267.4,276.63,1.2544,1.0794,6.8418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.65,6.5084,702.72,0.0014231,267.71,276.97,1.2555,1.0812,6.9161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.73,6.5199,701.49,0.0014255,268.02,277.32,1.2566,1.083,6.9924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.8,6.5313,700.25,0.0014281,268.33,277.66,1.2577,1.0848,7.0709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.88,6.5427,699,0.0014306,268.65,278.01,1.2588,1.0867,7.1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.95,6.5542,697.75,0.0014332,268.96,278.35,1.2599,1.0886,7.2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.03,6.5656,696.48,0.0014358,269.28,278.7,1.261,1.0905,7.3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.11,6.577,695.21,0.0014384,269.59,279.05,1.2621,1.0925,7.4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.18,6.5885,693.92,0.0014411,269.91,279.41,1.2632,1.0945,7.4988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.26,6.5999,692.63,0.0014438,270.23,279.76,1.2644,1.0966,7.5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.33,6.6113,691.33,0.0014465,270.55,280.12,1.2655,1.0987,7.6885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.41,6.6228,690.01,0.0014492,270.88,280.48,1.2666,1.1009,7.7879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.48,6.6342,688.69,0.001452,271.2,280.84,1.2678,1.1031,7.8904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.56,6.6456,687.35,0.0014549,271.53,281.2,1.2689,1.1054,7.9963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.63,6.6571,686.01,0.0014577,271.86,281.56,1.2701,1.1077,8.1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.71,6.6685,684.65,0.0014606,272.19,281.93,1.2713,1.1101,8.2186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.78,6.6799,683.28,0.0014635,272.52,282.3,1.2724,1.1125,8.3355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.86,6.6914,681.9,0.0014665,272.85,282.67,1.2736,1.115,8.4564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.93,6.7028,680.5,0.0014695,273.19,283.04,1.2748,1.1176,8.5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.01,6.7142,679.1,0.0014725,273.53,283.42,1.276,1.1202,8.7111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.08,6.7257,677.68,0.0014756,273.87,283.79,1.2772,1.1229,8.8455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.16,6.7371,676.24,0.0014788,274.21,284.17,1.2784,1.1256,8.9848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.23,6.7485,674.8,0.0014819,274.56,284.56,1.2796,1.1285,9.1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.3,6.76,673.34,0.0014851,274.9,284.94,1.2809,1.1313,9.2796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.38,6.7714,671.86,0.0014884,275.25,285.33,1.2821,1.1343,9.4356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.45,6.7828,670.37,0.0014917,275.61,285.72,1.2833,1.1374,9.5979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.53,6.7943,668.86,0.0014951,275.96,286.12,1.2846,1.1405,9.7669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.6,6.8057,667.34,0.0014985,276.32,286.52,1.2859,1.1437,9.9428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.67,6.8171,665.8,0.001502,276.68,286.92,1.2871,1.147,10.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.75,6.8286,664.24,0.0015055,277.04,287.32,1.2884,1.1504,10.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.82,6.84,662.67,0.0015091,277.41,287.73,1.2897,1.154,10.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.89,6.8514,661.07,0.0015127,277.78,288.14,1.291,1.1576,10.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.97,6.8628,659.46,0.0015164,278.15,288.55,1.2924,1.1613,10.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.04,6.8743,657.83,0.0015202,278.52,288.97,1.2937,1.1651,11.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.11,6.8857,656.17,0.001524,278.9,289.4,1.295,1.1691,11.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.18,6.8971,654.5,0.0015279,279.28,289.82,1.2964,1.1732,11.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.26,6.9086,652.8,0.0015319,279.67,290.25,1.2978,1.1774,11.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.33,6.92,651.08,0.0015359,280.06,290.69,1.2992,1.1818,12.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.4,6.9314,649.34,0.00154,280.45,291.13,1.3006,1.1863,12.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.47,6.9429,647.57,0.0015442,280.85,291.57,1.302,1.191,12.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.55,6.9543,645.77,0.0015485,281.26,292.02,1.3034,1.1958,13.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.62,6.9657,643.95,0.0015529,281.66,292.48,1.3049,1.2009,13.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.69,6.9772,642.1,0.0015574,282.08,292.94,1.3063,1.2061,13.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.76,6.9886,640.22,0.001562,282.49,293.41,1.3078,1.2116,14.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.83,7,638.3,0.0015667,282.92,293.88,1.3093,1.2173,14.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.9,7.0115,636.35,0.0015715,283.34,294.36,1.3109,1.2232,15.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.98,7.0229,634.37,0.0015764,283.78,294.85,1.3124,1.2294,15.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.05,7.0343,632.35,0.0015814,284.22,295.34,1.314,1.2359,16.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.12,7.0458,630.29,0.0015866,284.67,295.85,1.3156,1.2426,16.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.19,7.0572,628.19,0.0015919,285.12,296.36,1.3172,1.2497,17.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.26,7.0686,626.05,0.0015973,285.58,296.87,1.3189,1.2572,17.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.33,7.0801,623.86,0.0016029,286.05,297.4,1.3206,1.2651,18.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.4,7.0915,621.62,0.0016087,286.53,297.94,1.3223,1.2734,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.47,7.1029,619.32,0.0016147,287.02,298.49,1.324,1.2822,20.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.54,7.1144,616.97,0.0016208,287.52,299.05,1.3258,1.2915,21.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.61,7.1258,614.56,0.0016272,288.03,299.62,1.3277,1.3014,22.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.68,7.1372,612.08,0.0016338,288.54,300.21,1.3295,1.3119,23.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.75,7.1487,609.53,0.0016406,289.08,300.8,1.3314,1.3232,24.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.82,7.1601,606.9,0.0016477,289.62,301.42,1.3334,1.3353,25.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.89,7.1715,604.19,0.0016551,290.18,302.05,1.3354,1.3483,27.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.96,7.183,601.39,0.0016628,290.76,302.7,1.3375,1.3623,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.03,7.1944,598.48,0.0016709,291.35,303.37,1.3397,1.3775,31.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.1,7.2058,595.46,0.0016794,291.96,304.06,1.3419,1.394,33.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.17,7.2172,592.32,0.0016883,292.59,304.78,1.3442,1.4121,36.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.24,7.2287,589.04,0.0016977,293.25,305.53,1.3466,1.432,39.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.31,7.2401,585.6,0.0017077,293.94,306.3,1.3491,1.454,43.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.38,7.2515,581.98,0.0017183,294.65,307.11,1.3517,1.4785,47.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.45,7.263,578.15,0.0017297,295.41,307.97,1.3544,1.506,53.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.52,7.2744,574.08,0.0017419,296.2,308.87,1.3574,1.5373,60.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.59,7.2858,569.73,0.0017552,297.05,309.83,1.3605,1.5731,69.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.65,7.2973,565.04,0.0017698,297.95,310.86,1.3638,1.6147,81.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.72,7.3087,559.92,0.001786,298.93,311.98,1.3674,1.6639,97.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.79,7.3201,554.25,0.0018042,300,313.21,1.3714,1.7235,121.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.86,7.3316,547.86,0.0018253,301.21,314.59,1.3759,1.7981,159.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.93,7.343,540.43,0.0018504,302.6,316.19,1.381,1.896,224.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.99,7.3544,531.31,0.0018822,304.31,318.15,1.3874,2.0361,365.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.06,7.3659,518.7,0.0019279,306.65,320.85,1.3962,2.2788,821.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.13,7.3773,467.6,0.0021386,316.47,332.25,1.4336,undefined,undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
