Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
259.76	2.4018	1000.1	0.00099991	166.50	168.90	0.88753	0.93227	2.2517	654.59	0.17316	125.56	0.12500	0.0070354	63.923	0.015644	398.40	435.97	1.9157	0.79299	1.4238	218.28	16.316	13.397	0.016754
259.85	2.4082	999.63	0.0010004	166.70	169.11	0.88829	0.93227	2.2531	653.83	0.17447	125.37	0.12489	0.0070171	64.110	0.015598	398.39	435.95	1.9152	0.79347	1.4260	218.24	16.301	13.404	0.016773
259.94	2.4147	999.18	0.0010008	166.90	169.31	0.88906	0.93227	2.2545	653.07	0.17579	125.19	0.12478	0.0069989	64.298	0.015553	398.38	435.93	1.9147	0.79396	1.4281	218.21	16.286	13.411	0.016792
260.03	2.4212	998.72	0.0010013	167.09	169.52	0.88982	0.93227	2.2559	652.30	0.17711	125.00	0.12467	0.0069806	64.486	0.015507	398.37	435.91	1.9143	0.79444	1.4303	218.17	16.271	13.418	0.016812
260.13	2.4277	998.26	0.0010017	167.29	169.72	0.89058	0.93228	2.2573	651.54	0.17844	124.81	0.12456	0.0069624	64.675	0.015462	398.35	435.89	1.9138	0.79493	1.4325	218.14	16.256	13.425	0.016831
260.22	2.4342	997.80	0.0010022	167.49	169.93	0.89134	0.93228	2.2587	650.78	0.17978	124.63	0.12445	0.0069442	64.864	0.015417	398.34	435.87	1.9134	0.79541	1.4346	218.10	16.241	13.432	0.016851
260.31	2.4407	997.35	0.0010027	167.68	170.13	0.89210	0.93229	2.2601	650.02	0.18111	124.44	0.12435	0.0069260	65.054	0.015372	398.33	435.85	1.9129	0.79590	1.4368	218.07	16.226	13.439	0.016870
260.40	2.4472	996.89	0.0010031	167.88	170.34	0.89287	0.93229	2.2615	649.25	0.18246	124.26	0.12424	0.0069077	65.244	0.015327	398.32	435.83	1.9124	0.79638	1.4390	218.04	16.211	13.446	0.016890
260.49	2.4538	996.43	0.0010036	168.08	170.54	0.89363	0.93230	2.2630	648.49	0.18381	124.07	0.12413	0.0068896	65.435	0.015282	398.31	435.81	1.9120	0.79687	1.4412	218.00	16.196	13.453	0.016910
260.58	2.4603	995.97	0.0010040	168.28	170.75	0.89439	0.93231	2.2644	647.72	0.18516	123.89	0.12402	0.0068714	65.626	0.015238	398.30	435.79	1.9115	0.79736	1.4434	217.97	16.181	13.460	0.016929
260.68	2.4669	995.51	0.0010045	168.47	170.95	0.89515	0.93232	2.2659	646.96	0.18652	123.70	0.12391	0.0068532	65.818	0.015194	398.29	435.77	1.9110	0.79785	1.4457	217.93	16.166	13.467	0.016949
260.77	2.4735	995.05	0.0010050	168.67	171.16	0.89592	0.93233	2.2673	646.19	0.18788	123.52	0.12380	0.0068350	66.010	0.015149	398.28	435.75	1.9106	0.79834	1.4479	217.90	16.151	13.473	0.016969
260.86	2.4801	994.59	0.0010054	168.87	171.36	0.89668	0.93234	2.2688	645.42	0.18925	123.33	0.12369	0.0068169	66.203	0.015105	398.27	435.73	1.9101	0.79883	1.4501	217.86	16.136	13.480	0.016989
260.95	2.4867	994.13	0.0010059	169.07	171.57	0.89744	0.93236	2.2702	644.65	0.19063	123.15	0.12359	0.0067987	66.396	0.015061	398.25	435.71	1.9096	0.79932	1.4524	217.83	16.121	13.487	0.017009
261.04	2.4933	993.66	0.0010064	169.26	171.77	0.89820	0.93237	2.2717	643.89	0.19201	122.96	0.12348	0.0067806	66.590	0.015017	398.24	435.68	1.9092	0.79981	1.4546	217.79	16.106	13.494	0.017029
261.14	2.4999	993.20	0.0010068	169.46	171.98	0.89897	0.93239	2.2732	643.12	0.19339	122.78	0.12337	0.0067625	66.784	0.014974	398.23	435.66	1.9087	0.80031	1.4569	217.75	16.092	13.502	0.017049
261.23	2.5066	992.74	0.0010073	169.66	172.19	0.89973	0.93240	2.2747	642.35	0.19478	122.59	0.12326	0.0067444	66.979	0.014930	398.22	435.64	1.9083	0.80080	1.4592	217.72	16.077	13.509	0.017069
261.32	2.5132	992.28	0.0010078	169.86	172.39	0.90049	0.93242	2.2761	641.57	0.19618	122.41	0.12315	0.0067263	67.175	0.014887	398.20	435.62	1.9078	0.80129	1.4615	217.68	16.062	13.516	0.017090
261.41	2.5199	991.81	0.0010083	170.06	172.60	0.90126	0.93244	2.2776	640.80	0.19758	122.23	0.12304	0.0067082	67.371	0.014843	398.19	435.60	1.9073	0.80179	1.4638	217.65	16.047	13.523	0.017110
261.50	2.5266	991.35	0.0010087	170.26	172.80	0.90202	0.93246	2.2791	640.03	0.19898	122.04	0.12293	0.0066901	67.568	0.014800	398.18	435.57	1.9069	0.80228	1.4661	217.61	16.032	13.530	0.017130
261.60	2.5333	990.88	0.0010092	170.45	173.01	0.90278	0.93248	2.2806	639.26	0.20039	121.86	0.12283	0.0066720	67.765	0.014757	398.17	435.55	1.9064	0.80278	1.4684	217.57	16.017	13.537	0.017151
261.69	2.5400	990.42	0.0010097	170.65	173.22	0.90355	0.93250	2.2822	638.48	0.20181	121.68	0.12272	0.0066539	67.962	0.014714	398.15	435.53	1.9059	0.80328	1.4707	217.54	16.002	13.544	0.017171
261.78	2.5467	989.95	0.0010102	170.85	173.42	0.90431	0.93252	2.2837	637.71	0.20323	121.50	0.12261	0.0066359	68.161	0.014671	398.14	435.50	1.9055	0.80377	1.4730	217.50	15.988	13.551	0.017192
261.87	2.5535	989.48	0.0010106	171.05	173.63	0.90507	0.93255	2.2852	636.93	0.20466	121.31	0.12250	0.0066178	68.359	0.014629	398.13	435.48	1.9050	0.80427	1.4754	217.47	15.973	13.558	0.017212
261.96	2.5602	989.02	0.0010111	171.25	173.84	0.90584	0.93257	2.2868	636.16	0.20609	121.13	0.12239	0.0065998	68.559	0.014586	398.11	435.46	1.9045	0.80477	1.4777	217.43	15.958	13.565	0.017233
262.05	2.5670	988.55	0.0010116	171.45	174.04	0.90660	0.93260	2.2883	635.38	0.20753	120.95	0.12228	0.0065818	68.759	0.014544	398.10	435.43	1.9041	0.80527	1.4801	217.39	15.943	13.573	0.017254
262.15	2.5738	988.08	0.0010121	171.65	174.25	0.90736	0.93263	2.2898	634.60	0.20897	120.77	0.12218	0.0065638	68.959	0.014501	398.09	435.41	1.9036	0.80577	1.4825	217.36	15.928	13.580	0.017275
262.24	2.5806	987.61	0.0010125	171.85	174.46	0.90813	0.93265	2.2914	633.82	0.21042	120.59	0.12207	0.0065457	69.160	0.014459	398.07	435.39	1.9031	0.80628	1.4848	217.32	15.914	13.587	0.017296
262.33	2.5874	987.14	0.0010130	172.04	174.67	0.90889	0.93268	2.2930	633.04	0.21187	120.41	0.12196	0.0065278	69.361	0.014417	398.06	435.36	1.9027	0.80678	1.4872	217.28	15.899	13.594	0.017317
262.42	2.5942	986.67	0.0010135	172.24	174.87	0.90966	0.93272	2.2945	632.26	0.21333	120.23	0.12185	0.0065098	69.564	0.014375	398.04	435.34	1.9022	0.80728	1.4896	217.24	15.884	13.601	0.017338
262.51	2.6010	986.20	0.0010140	172.44	175.08	0.91042	0.93275	2.2961	631.48	0.21480	120.05	0.12174	0.0064918	69.766	0.014334	398.03	435.31	1.9017	0.80779	1.4921	217.21	15.869	13.609	0.017359
262.61	2.6079	985.73	0.0010145	172.64	175.29	0.91118	0.93278	2.2977	630.70	0.21627	119.86	0.12163	0.0064738	69.969	0.014292	398.02	435.29	1.9013	0.80829	1.4945	217.17	15.855	13.616	0.017380
262.70	2.6147	985.26	0.0010150	172.84	175.50	0.91195	0.93282	2.2993	629.92	0.21775	119.68	0.12152	0.0064559	70.173	0.014250	398.00	435.26	1.9008	0.80880	1.4969	217.13	15.840	13.623	0.017401
262.79	2.6216	984.79	0.0010154	173.04	175.70	0.91271	0.93285	2.3009	629.13	0.21923	119.50	0.12142	0.0064379	70.377	0.014209	397.99	435.24	1.9003	0.80930	1.4994	217.09	15.825	13.630	0.017423
262.88	2.6285	984.31	0.0010159	173.24	175.91	0.91348	0.93289	2.3025	628.35	0.22072	119.32	0.12131	0.0064200	70.582	0.014168	397.97	435.21	1.8999	0.80981	1.5018	217.06	15.811	13.638	0.017444
262.97	2.6354	983.84	0.0010164	173.44	176.12	0.91424	0.93293	2.3041	627.57	0.22222	119.14	0.12120	0.0064021	70.788	0.014127	397.96	435.19	1.8994	0.81032	1.5043	217.02	15.796	13.645	0.017465
263.07	2.6423	983.37	0.0010169	173.64	176.33	0.91501	0.93297	2.3057	626.78	0.22372	118.97	0.12109	0.0063842	70.994	0.014086	397.94	435.16	1.8989	0.81082	1.5068	216.98	15.781	13.652	0.017487
263.16	2.6492	982.89	0.0010174	173.84	176.54	0.91577	0.93301	2.3074	626.00	0.22522	118.79	0.12098	0.0063662	71.201	0.014045	397.93	435.13	1.8984	0.81133	1.5092	216.94	15.767	13.659	0.017508
263.25	2.6561	982.42	0.0010179	174.04	176.74	0.91654	0.93305	2.3090	625.21	0.22673	118.61	0.12087	0.0063484	71.408	0.014004	397.91	435.11	1.8980	0.81184	1.5117	216.90	15.752	13.667	0.017530
263.34	2.6631	981.94	0.0010184	174.24	176.95	0.91730	0.93309	2.3106	624.42	0.22825	118.43	0.12076	0.0063305	71.616	0.013963	397.89	435.08	1.8975	0.81236	1.5142	216.86	15.738	13.674	0.017552
263.43	2.6701	981.47	0.0010189	174.44	177.16	0.91807	0.93314	2.3123	623.63	0.22977	118.25	0.12066	0.0063126	71.824	0.013923	397.88	435.05	1.8970	0.81287	1.5168	216.83	15.723	13.682	0.017574
263.52	2.6770	980.99	0.0010194	174.64	177.37	0.91883	0.93318	2.3139	622.84	0.23130	118.07	0.12055	0.0062947	72.033	0.013883	397.86	435.03	1.8966	0.81338	1.5193	216.79	15.708	13.689	0.017596
263.62	2.6840	980.51	0.0010199	174.84	177.58	0.91960	0.93323	2.3156	622.05	0.23284	117.89	0.12044	0.0062769	72.242	0.013842	397.85	435.00	1.8961	0.81389	1.5218	216.75	15.694	13.696	0.017618
263.71	2.6910	980.03	0.0010204	175.04	177.79	0.92036	0.93328	2.3173	621.26	0.23438	117.72	0.12033	0.0062590	72.453	0.013802	397.83	434.97	1.8956	0.81441	1.5244	216.71	15.679	13.704	0.017640
263.80	2.6980	979.56	0.0010209	175.24	178.00	0.92113	0.93332	2.3190	620.47	0.23593	117.54	0.12022	0.0062412	72.663	0.013762	397.81	434.94	1.8952	0.81492	1.5270	216.67	15.665	13.711	0.017662
263.89	2.7051	979.08	0.0010214	175.44	178.21	0.92190	0.93337	2.3207	619.68	0.23748	117.36	0.12011	0.0062234	72.875	0.013722	397.80	434.92	1.8947	0.81544	1.5295	216.63	15.650	13.719	0.017684
263.98	2.7121	978.60	0.0010219	175.65	178.42	0.92266	0.93343	2.3223	618.89	0.23904	117.18	0.12000	0.0062056	73.086	0.013682	397.78	434.89	1.8942	0.81595	1.5321	216.59	15.636	13.726	0.017706
264.08	2.7192	978.12	0.0010224	175.85	178.63	0.92343	0.93348	2.3241	618.09	0.24061	117.01	0.11990	0.0061878	73.299	0.013643	397.76	434.86	1.8937	0.81647	1.5347	216.55	15.621	13.734	0.017728
264.17	2.7262	977.64	0.0010229	176.05	178.84	0.92419	0.93353	2.3258	617.30	0.24218	116.83	0.11979	0.0061700	73.512	0.013603	397.75	434.83	1.8933	0.81699	1.5373	216.51	15.607	13.741	0.017751
264.26	2.7333	977.16	0.0010234	176.25	179.05	0.92496	0.93359	2.3275	616.51	0.24376	116.65	0.11968	0.0061522	73.726	0.013564	397.73	434.80	1.8928	0.81751	1.5399	216.47	15.592	13.748	0.017773
264.35	2.7404	976.67	0.0010239	176.45	179.26	0.92573	0.93364	2.3292	615.71	0.24534	116.48	0.11957	0.0061344	73.940	0.013524	397.71	434.77	1.8923	0.81803	1.5426	216.43	15.578	13.756	0.017796
264.44	2.7475	976.19	0.0010244	176.65	179.47	0.92649	0.93370	2.3309	614.91	0.24693	116.30	0.11946	0.0061167	74.155	0.013485	397.69	434.75	1.8918	0.81855	1.5452	216.39	15.563	13.764	0.017819
264.53	2.7546	975.71	0.0010249	176.85	179.68	0.92726	0.93376	2.3327	614.12	0.24853	116.12	0.11935	0.0060989	74.370	0.013446	397.68	434.72	1.8914	0.81907	1.5479	216.35	15.549	13.771	0.017841
264.63	2.7618	975.22	0.0010254	177.05	179.89	0.92803	0.93382	2.3344	613.32	0.25014	115.95	0.11924	0.0060812	74.587	0.013407	397.66	434.69	1.8909	0.81959	1.5505	216.31	15.534	13.779	0.017864
264.72	2.7689	974.74	0.0010259	177.26	180.10	0.92879	0.93388	2.3362	612.52	0.25175	115.77	0.11914	0.0060634	74.803	0.013368	397.64	434.66	1.8904	0.82011	1.5532	216.27	15.520	13.786	0.017887
264.81	2.7761	974.26	0.0010264	177.46	180.31	0.92956	0.93395	2.3380	611.72	0.25336	115.60	0.11903	0.0060457	75.021	0.013330	397.62	434.63	1.8899	0.82064	1.5559	216.23	15.505	13.794	0.017910
264.90	2.7833	973.77	0.0010269	177.66	180.52	0.93033	0.93401	2.3398	610.92	0.25499	115.42	0.11892	0.0060280	75.239	0.013291	397.60	434.60	1.8895	0.82116	1.5586	216.19	15.491	13.801	0.017933
264.99	2.7905	973.28	0.0010274	177.86	180.73	0.93110	0.93408	2.3415	610.12	0.25661	115.25	0.11881	0.0060103	75.457	0.013253	397.59	434.57	1.8890	0.82169	1.5613	216.15	15.476	13.809	0.017956
265.09	2.7977	972.80	0.0010280	178.06	180.94	0.93186	0.93414	2.3433	609.32	0.25825	115.07	0.11870	0.0059926	75.676	0.013214	397.57	434.54	1.8885	0.82221	1.5641	216.11	15.462	13.817	0.017979
265.18	2.8049	972.31	0.0010285	178.26	181.15	0.93263	0.93421	2.3451	608.52	0.25989	114.90	0.11859	0.0059749	75.896	0.013176	397.55	434.50	1.8880	0.82274	1.5668	216.07	15.448	13.824	0.018003
265.27	2.8121	971.82	0.0010290	178.47	181.36	0.93340	0.93428	2.3469	607.72	0.26154	114.72	0.11848	0.0059573	76.117	0.013138	397.53	434.47	1.8876	0.82327	1.5695	216.03	15.433	13.832	0.018026
265.36	2.8194	971.33	0.0010295	178.67	181.57	0.93417	0.93435	2.3488	606.91	0.26320	114.55	0.11838	0.0059396	76.338	0.013100	397.51	434.44	1.8871	0.82380	1.5723	215.99	15.419	13.840	0.018049
265.45	2.8266	970.85	0.0010300	178.87	181.78	0.93494	0.93442	2.3506	606.11	0.26486	114.37	0.11827	0.0059220	76.559	0.013062	397.49	434.41	1.8866	0.82433	1.5751	215.95	15.404	13.847	0.018073
265.55	2.8339	970.36	0.0010305	179.07	181.99	0.93570	0.93450	2.3524	605.30	0.26653	114.20	0.11816	0.0059043	76.782	0.013024	397.47	434.38	1.8861	0.82486	1.5779	215.91	15.390	13.855	0.018096
265.64	2.8412	969.87	0.0010311	179.28	182.21	0.93647	0.93457	2.3543	604.50	0.26821	114.03	0.11805	0.0058867	77.005	0.012986	397.45	434.35	1.8857	0.82539	1.5807	215.86	15.376	13.863	0.018120
265.73	2.8485	969.38	0.0010316	179.48	182.42	0.93724	0.93465	2.3561	603.69	0.26989	113.85	0.11794	0.0058691	77.228	0.012949	397.43	434.32	1.8852	0.82592	1.5835	215.82	15.361	13.871	0.018144
265.82	2.8558	968.88	0.0010321	179.68	182.63	0.93801	0.93472	2.3580	602.88	0.27158	113.68	0.11783	0.0058515	77.453	0.012911	397.41	434.28	1.8847	0.82645	1.5863	215.78	15.347	13.878	0.018168
265.91	2.8631	968.39	0.0010326	179.89	182.84	0.93878	0.93480	2.3599	602.08	0.27327	113.51	0.11772	0.0058339	77.677	0.012874	397.39	434.25	1.8842	0.82699	1.5892	215.74	15.333	13.886	0.018192
266.00	2.8705	967.90	0.0010332	180.09	183.05	0.93955	0.93488	2.3618	601.27	0.27498	113.33	0.11762	0.0058163	77.903	0.012836	397.37	434.22	1.8838	0.82752	1.5920	215.70	15.319	13.894	0.018216
266.10	2.8778	967.41	0.0010337	180.29	183.27	0.94032	0.93496	2.3636	600.46	0.27669	113.16	0.11751	0.0057988	78.129	0.012799	397.35	434.18	1.8833	0.82806	1.5949	215.66	15.304	13.902	0.018240
266.19	2.8852	966.91	0.0010342	180.49	183.48	0.94109	0.93504	2.3655	599.65	0.27841	112.99	0.11740	0.0057812	78.356	0.012762	397.33	434.15	1.8828	0.82859	1.5978	215.61	15.290	13.910	0.018264
266.28	2.8926	966.42	0.0010347	180.70	183.69	0.94186	0.93513	2.3675	598.84	0.28013	112.81	0.11729	0.0057637	78.583	0.012725	397.31	434.12	1.8823	0.82913	1.6007	215.57	15.276	13.917	0.018288
266.37	2.9000	965.92	0.0010353	180.90	183.90	0.94263	0.93521	2.3694	598.03	0.28186	112.64	0.11718	0.0057461	78.812	0.012688	397.29	434.08	1.8818	0.82967	1.6036	215.53	15.261	13.925	0.018313
266.46	2.9074	965.43	0.0010358	181.10	184.12	0.94340	0.93530	2.3713	597.21	0.28360	112.47	0.11707	0.0057286	79.040	0.012652	397.27	434.05	1.8814	0.83021	1.6065	215.49	15.247	13.933	0.018337
266.56	2.9148	964.93	0.0010363	181.31	184.33	0.94417	0.93539	2.3732	596.40	0.28535	112.30	0.11696	0.0057111	79.270	0.012615	397.24	434.02	1.8809	0.83075	1.6095	215.44	15.233	13.941	0.018362
266.65	2.9223	964.43	0.0010369	181.51	184.54	0.94494	0.93547	2.3752	595.59	0.28710	112.13	0.11686	0.0056936	79.500	0.012579	397.22	433.98	1.8804	0.83129	1.6124	215.40	15.219	13.949	0.018386
266.74	2.9297	963.93	0.0010374	181.72	184.76	0.94571	0.93556	2.3772	594.77	0.28886	111.96	0.11675	0.0056761	79.731	0.012542	397.20	433.95	1.8799	0.83183	1.6154	215.36	15.204	13.957	0.018411
266.83	2.9372	963.44	0.0010380	181.92	184.97	0.94648	0.93566	2.3791	593.96	0.29063	111.78	0.11664	0.0056586	79.962	0.012506	397.18	433.91	1.8794	0.83237	1.6184	215.31	15.190	13.965	0.018436
266.92	2.9447	962.94	0.0010385	182.12	185.18	0.94725	0.93575	2.3811	593.14	0.29240	111.61	0.11653	0.0056411	80.194	0.012470	397.16	433.88	1.8790	0.83291	1.6213	215.27	15.176	13.973	0.018461
267.02	2.9521	962.44	0.0010390	182.33	185.40	0.94802	0.93584	2.3831	592.33	0.29418	111.44	0.11642	0.0056237	80.427	0.012434	397.13	433.84	1.8785	0.83346	1.6244	215.23	15.162	13.981	0.018486
267.11	2.9597	961.94	0.0010396	182.53	185.61	0.94879	0.93594	2.3851	591.51	0.29597	111.27	0.11631	0.0056062	80.660	0.012398	397.11	433.81	1.8780	0.83400	1.6274	215.18	15.148	13.989	0.018511
267.20	2.9672	961.44	0.0010401	182.74	185.82	0.94956	0.93603	2.3871	590.69	0.29777	111.10	0.11620	0.0055888	80.895	0.012362	397.09	433.77	1.8775	0.83455	1.6304	215.14	15.133	13.997	0.018536
267.29	2.9747	960.93	0.0010407	182.94	186.04	0.95033	0.93613	2.3891	589.88	0.29957	110.93	0.11609	0.0055714	81.129	0.012326	397.07	433.73	1.8770	0.83510	1.6335	215.10	15.119	14.005	0.018561
267.38	2.9823	960.43	0.0010412	183.15	186.25	0.95110	0.93623	2.3911	589.06	0.30139	110.76	0.11599	0.0055539	81.365	0.012290	397.04	433.70	1.8765	0.83565	1.6365	215.05	15.105	14.013	0.018587
267.47	2.9898	959.93	0.0010417	183.35	186.47	0.95188	0.93633	2.3932	588.24	0.30321	110.59	0.11588	0.0055365	81.601	0.012255	397.02	433.66	1.8761	0.83620	1.6396	215.01	15.091	14.021	0.018612
267.57	2.9974	959.42	0.0010423	183.56	186.68	0.95265	0.93643	2.3952	587.42	0.30503	110.42	0.11577	0.0055191	81.838	0.012219	397.00	433.62	1.8756	0.83675	1.6427	214.97	15.077	14.029	0.018638
267.66	3.0050	958.92	0.0010428	183.76	186.89	0.95342	0.93654	2.3973	586.60	0.30687	110.25	0.11566	0.0055017	82.076	0.012184	396.97	433.59	1.8751	0.83730	1.6458	214.92	15.062	14.037	0.018664
267.75	3.0126	958.42	0.0010434	183.97	187.11	0.95419	0.93664	2.3993	585.78	0.30871	110.08	0.11555	0.0054844	82.314	0.012149	396.95	433.55	1.8746	0.83785	1.6490	214.88	15.048	14.046	0.018689
267.84	3.0202	957.91	0.0010439	184.17	187.32	0.95496	0.93674	2.4014	584.95	0.31056	109.91	0.11544	0.0054670	82.553	0.012113	396.93	433.51	1.8741	0.83840	1.6521	214.83	15.034	14.054	0.018715
267.93	3.0279	957.40	0.0010445	184.38	187.54	0.95574	0.93685	2.4035	584.13	0.31242	109.74	0.11533	0.0054497	82.792	0.012078	396.90	433.47	1.8736	0.83896	1.6553	214.79	15.020	14.062	0.018741
268.03	3.0355	956.90	0.0010450	184.58	187.75	0.95651	0.93696	2.4056	583.31	0.31429	109.57	0.11522	0.0054323	83.033	0.012043	396.88	433.44	1.8731	0.83951	1.6584	214.74	15.006	14.070	0.018767
268.12	3.0432	956.39	0.0010456	184.79	187.97	0.95728	0.93707	2.4077	582.48	0.31616	109.40	0.11512	0.0054150	83.274	0.012009	396.85	433.40	1.8727	0.84007	1.6616	214.70	14.992	14.078	0.018793
268.21	3.0509	955.88	0.0010462	184.99	188.19	0.95806	0.93718	2.4098	581.66	0.31804	109.24	0.11501	0.0053977	83.516	0.011974	396.83	433.36	1.8722	0.84062	1.6648	214.65	14.978	14.087	0.018820
268.30	3.0585	955.37	0.0010467	185.20	188.40	0.95883	0.93729	2.4120	580.83	0.31993	109.07	0.11490	0.0053804	83.758	0.011939	396.80	433.32	1.8717	0.84118	1.6681	214.61	14.964	14.095	0.018846
268.39	3.0662	954.86	0.0010473	185.41	188.62	0.95960	0.93740	2.4141	580.01	0.32183	108.90	0.11479	0.0053631	84.001	0.011905	396.78	433.28	1.8712	0.84174	1.6713	214.56	14.950	14.103	0.018872
268.49	3.0740	954.35	0.0010478	185.61	188.83	0.96038	0.93752	2.4163	579.18	0.32374	108.73	0.11468	0.0053458	84.245	0.011870	396.75	433.24	1.8707	0.84230	1.6745	214.52	14.935	14.111	0.018899
268.58	3.0817	953.84	0.0010484	185.82	189.05	0.96115	0.93764	2.4184	578.35	0.32565	108.56	0.11457	0.0053285	84.490	0.011836	396.73	433.20	1.8702	0.84286	1.6778	214.47	14.921	14.120	0.018926
268.67	3.0895	953.33	0.0010490	186.02	189.26	0.96193	0.93775	2.4206	577.53	0.32757	108.40	0.11446	0.0053113	84.735	0.011801	396.70	433.16	1.8697	0.84342	1.6811	214.43	14.907	14.128	0.018952
268.76	3.0972	952.81	0.0010495	186.23	189.48	0.96270	0.93787	2.4228	576.70	0.32950	108.23	0.11435	0.0052940	84.981	0.011767	396.68	433.12	1.8692	0.84398	1.6844	214.38	14.893	14.136	0.018979
268.85	3.1050	952.30	0.0010501	186.44	189.70	0.96348	0.93799	2.4250	575.87	0.33144	108.06	0.11425	0.0052768	85.228	0.011733	396.65	433.08	1.8687	0.84455	1.6877	214.34	14.879	14.145	0.019006
268.94	3.1128	951.79	0.0010507	186.64	189.91	0.96425	0.93811	2.4272	575.04	0.33339	107.89	0.11414	0.0052596	85.476	0.011699	396.62	433.04	1.8683	0.84511	1.6911	214.29	14.865	14.153	0.019033
269.04	3.1206	951.27	0.0010512	186.85	190.13	0.96503	0.93823	2.4294	574.21	0.33535	107.73	0.11403	0.0052423	85.724	0.011665	396.60	433.00	1.8678	0.84568	1.6944	214.24	14.851	14.162	0.019061
269.13	3.1284	950.76	0.0010518	187.06	190.35	0.96580	0.93836	2.4317	573.38	0.33731	107.56	0.11392	0.0052251	85.973	0.011632	396.57	432.96	1.8673	0.84625	1.6978	214.20	14.837	14.170	0.019088
269.22	3.1362	950.24	0.0010524	187.26	190.56	0.96658	0.93848	2.4339	572.55	0.33928	107.39	0.11381	0.0052079	86.223	0.011598	396.54	432.92	1.8668	0.84681	1.7012	214.15	14.823	14.178	0.019115
269.31	3.1441	949.72	0.0010529	187.47	190.78	0.96735	0.93861	2.4362	571.71	0.34127	107.23	0.11370	0.0051908	86.473	0.011564	396.52	432.88	1.8663	0.84738	1.7046	214.10	14.809	14.187	0.019143
269.40	3.1520	949.21	0.0010535	187.68	191.00	0.96813	0.93873	2.4384	570.88	0.34326	107.06	0.11359	0.0051736	86.724	0.011531	396.49	432.83	1.8658	0.84795	1.7080	214.06	14.795	14.195	0.019170
269.50	3.1598	948.69	0.0010541	187.89	191.22	0.96891	0.93886	2.4407	570.05	0.34525	106.89	0.11348	0.0051564	86.976	0.011497	396.46	432.79	1.8653	0.84853	1.7115	214.01	14.781	14.204	0.019198
269.59	3.1677	948.17	0.0010547	188.09	191.43	0.96968	0.93899	2.4430	569.21	0.34726	106.73	0.11338	0.0051393	87.229	0.011464	396.44	432.75	1.8648	0.84910	1.7149	213.96	14.767	14.212	0.019226
269.68	3.1756	947.65	0.0010552	188.30	191.65	0.97046	0.93912	2.4453	568.38	0.34928	106.56	0.11327	0.0051222	87.483	0.011431	396.41	432.71	1.8643	0.84967	1.7184	213.92	14.753	14.221	0.019254
269.77	3.1836	947.13	0.0010558	188.51	191.87	0.97124	0.93926	2.4476	567.54	0.35130	106.39	0.11316	0.0051050	87.737	0.011398	396.38	432.66	1.8638	0.85025	1.7219	213.87	14.739	14.230	0.019282
269.86	3.1915	946.61	0.0010564	188.72	192.09	0.97201	0.93939	2.4499	566.71	0.35334	106.23	0.11305	0.0050879	87.992	0.011365	396.35	432.62	1.8633	0.85082	1.7254	213.82	14.725	14.238	0.019310
269.95	3.1994	946.08	0.0010570	188.92	192.31	0.97279	0.93952	2.4523	565.87	0.35538	106.06	0.11294	0.0050708	88.248	0.011332	396.32	432.58	1.8628	0.85140	1.7290	213.77	14.711	14.247	0.019339
270.05	3.2074	945.56	0.0010576	189.13	192.52	0.97357	0.93966	2.4546	565.03	0.35743	105.90	0.11283	0.0050537	88.504	0.011299	396.29	432.53	1.8623	0.85198	1.7325	213.73	14.697	14.255	0.019367
270.14	3.2154	945.04	0.0010582	189.34	192.74	0.97435	0.93980	2.4570	564.20	0.35949	105.73	0.11272	0.0050367	88.762	0.011266	396.27	432.49	1.8618	0.85255	1.7361	213.68	14.683	14.264	0.019396
270.23	3.2234	944.51	0.0010587	189.55	192.96	0.97513	0.93993	2.4594	563.36	0.36156	105.57	0.11261	0.0050196	89.020	0.011233	396.24	432.45	1.8613	0.85313	1.7397	213.63	14.669	14.273	0.019424
270.32	3.2314	943.99	0.0010593	189.76	193.18	0.97590	0.94007	2.4618	562.52	0.36364	105.40	0.11250	0.0050025	89.279	0.011201	396.21	432.40	1.8608	0.85372	1.7433	213.58	14.655	14.282	0.019453
270.41	3.2394	943.46	0.0010599	189.97	193.40	0.97668	0.94021	2.4642	561.68	0.36573	105.24	0.11240	0.0049855	89.538	0.011168	396.18	432.36	1.8604	0.85430	1.7469	213.54	14.641	14.290	0.019482
270.51	3.2474	942.93	0.0010605	190.18	193.62	0.97746	0.94036	2.4666	560.84	0.36783	105.07	0.11229	0.0049685	89.799	0.011136	396.15	432.31	1.8599	0.85488	1.7506	213.49	14.627	14.299	0.019511
