Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
241.66	1.3577	1082.0	0.00092423	129.01	130.26	0.73740	0.94368	2.0623	794.16	-0.014420	167.94	0.14648	0.010804	35.259	0.028361	398.17	436.68	2.0054	0.71166	1.1225	222.75	19.621	12.220	0.013782
241.69	1.3591	1081.9	0.00092434	129.07	130.32	0.73765	0.94365	2.0625	793.94	-0.014198	167.86	0.14645	0.010797	35.296	0.028332	398.18	436.68	2.0052	0.71178	1.1229	222.75	19.615	12.222	0.013786
241.72	1.3605	1081.7	0.00092445	129.13	130.38	0.73790	0.94362	2.0627	793.72	-0.013975	167.78	0.14641	0.010791	35.332	0.028303	398.18	436.69	2.0051	0.71189	1.1232	222.74	19.609	12.223	0.013790
241.75	1.3619	1081.6	0.00092455	129.19	130.45	0.73815	0.94359	2.0629	793.50	-0.013752	167.70	0.14638	0.010784	35.368	0.028274	398.18	436.69	2.0049	0.71201	1.1236	222.74	19.603	12.225	0.013794
241.78	1.3632	1081.5	0.00092466	129.25	130.51	0.73840	0.94357	2.0631	793.28	-0.013530	167.61	0.14634	0.010778	35.404	0.028245	398.19	436.69	2.0048	0.71212	1.1239	222.73	19.597	12.227	0.013798
241.81	1.3646	1081.4	0.00092477	129.31	130.57	0.73865	0.94354	2.0633	793.06	-0.013307	167.53	0.14630	0.010771	35.440	0.028216	398.19	436.70	2.0046	0.71224	1.1243	222.73	19.591	12.229	0.013802
241.84	1.3660	1081.2	0.00092487	129.37	130.63	0.73890	0.94351	2.0635	792.84	-0.013084	167.45	0.14627	0.010765	35.477	0.028188	398.19	436.70	2.0045	0.71235	1.1246	222.73	19.584	12.230	0.013806
241.87	1.3674	1081.1	0.00092498	129.43	130.69	0.73914	0.94348	2.0638	792.62	-0.012861	167.37	0.14623	0.010758	35.513	0.028159	398.20	436.70	2.0043	0.71247	1.1250	222.72	19.578	12.232	0.013810
241.90	1.3688	1081.0	0.00092509	129.49	130.75	0.73939	0.94345	2.0640	792.40	-0.012639	167.29	0.14620	0.010752	35.549	0.028130	398.20	436.70	2.0042	0.71258	1.1254	222.72	19.572	12.234	0.013814
241.93	1.3702	1080.9	0.00092519	129.55	130.81	0.73964	0.94342	2.0642	792.18	-0.012416	167.21	0.14616	0.010745	35.585	0.028101	398.20	436.71	2.0040	0.71270	1.1257	222.71	19.566	12.236	0.013818
241.96	1.3715	1080.7	0.00092530	129.61	130.88	0.73989	0.94339	2.0644	791.96	-0.012193	167.13	0.14613	0.010739	35.622	0.028073	398.21	436.71	2.0039	0.71281	1.1261	222.71	19.560	12.237	0.013822
241.99	1.3729	1080.6	0.00092541	129.67	130.94	0.74014	0.94336	2.0646	791.74	-0.011970	167.05	0.14609	0.010733	35.658	0.028044	398.21	436.71	2.0037	0.71293	1.1264	222.70	19.554	12.239	0.013825
242.02	1.3743	1080.5	0.00092551	129.73	131.00	0.74039	0.94333	2.0648	791.52	-0.011747	166.98	0.14606	0.010726	35.694	0.028016	398.21	436.72	2.0036	0.71304	1.1268	222.70	19.548	12.241	0.013829
242.05	1.3757	1080.4	0.00092562	129.79	131.06	0.74063	0.94330	2.0650	791.30	-0.011524	166.90	0.14602	0.010720	35.730	0.027987	398.22	436.72	2.0034	0.71316	1.1271	222.70	19.542	12.242	0.013833
242.08	1.3771	1080.2	0.00092573	129.85	131.12	0.74088	0.94327	2.0652	791.09	-0.011300	166.82	0.14598	0.010713	35.767	0.027959	398.22	436.72	2.0033	0.71327	1.1275	222.69	19.536	12.244	0.013837
242.11	1.3785	1080.1	0.00092583	129.91	131.18	0.74113	0.94325	2.0655	790.87	-0.011077	166.74	0.14595	0.010707	35.803	0.027931	398.22	436.73	2.0031	0.71339	1.1279	222.69	19.530	12.246	0.013841
242.14	1.3798	1080.0	0.00092594	129.97	131.24	0.74138	0.94322	2.0657	790.65	-0.010854	166.66	0.14591	0.010701	35.839	0.027902	398.23	436.73	2.0030	0.71350	1.1282	222.68	19.523	12.248	0.013845
242.17	1.3812	1079.9	0.00092604	130.02	131.30	0.74162	0.94319	2.0659	790.43	-0.010631	166.58	0.14588	0.010694	35.875	0.027874	398.23	436.73	2.0028	0.71362	1.1286	222.68	19.517	12.249	0.013849
242.20	1.3826	1079.7	0.00092615	130.08	131.37	0.74187	0.94316	2.0661	790.21	-0.010407	166.50	0.14584	0.010688	35.912	0.027846	398.23	436.73	2.0027	0.71373	1.1289	222.68	19.511	12.251	0.013853
242.23	1.3840	1079.6	0.00092626	130.14	131.43	0.74212	0.94313	2.0663	789.99	-0.010184	166.42	0.14581	0.010681	35.948	0.027818	398.24	436.74	2.0025	0.71384	1.1293	222.67	19.505	12.253	0.013857
242.26	1.3854	1079.5	0.00092636	130.20	131.49	0.74236	0.94310	2.0665	789.78	-0.0099603	166.34	0.14577	0.010675	35.984	0.027790	398.24	436.74	2.0024	0.71396	1.1296	222.67	19.499	12.255	0.013861
242.29	1.3868	1079.4	0.00092647	130.26	131.55	0.74261	0.94307	2.0667	789.56	-0.0097368	166.26	0.14574	0.010669	36.021	0.027762	398.24	436.74	2.0023	0.71407	1.1300	222.66	19.493	12.256	0.013865
242.32	1.3881	1079.2	0.00092657	130.32	131.61	0.74286	0.94304	2.0669	789.34	-0.0095133	166.18	0.14570	0.010662	36.057	0.027734	398.25	436.75	2.0021	0.71419	1.1303	222.66	19.487	12.258	0.013869
242.34	1.3895	1079.1	0.00092668	130.38	131.67	0.74310	0.94302	2.0671	789.12	-0.0092896	166.11	0.14567	0.010656	36.093	0.027706	398.25	436.75	2.0020	0.71430	1.1307	222.65	19.481	12.260	0.013872
242.37	1.3909	1079.0	0.00092679	130.44	131.73	0.74335	0.94299	2.0674	788.91	-0.0090660	166.03	0.14563	0.010650	36.129	0.027678	398.25	436.75	2.0018	0.71442	1.1311	222.65	19.475	12.261	0.013876
242.40	1.3923	1078.9	0.00092689	130.50	131.79	0.74359	0.94296	2.0676	788.69	-0.0088423	165.95	0.14560	0.010643	36.166	0.027651	398.26	436.75	2.0017	0.71453	1.1314	222.65	19.469	12.263	0.013880
242.43	1.3937	1078.8	0.00092700	130.56	131.85	0.74384	0.94293	2.0678	788.47	-0.0086185	165.87	0.14556	0.010637	36.202	0.027623	398.26	436.76	2.0015	0.71464	1.1318	222.64	19.463	12.265	0.013884
242.46	1.3951	1078.6	0.00092710	130.62	131.91	0.74408	0.94290	2.0680	788.26	-0.0083947	165.79	0.14553	0.010630	36.238	0.027595	398.26	436.76	2.0014	0.71476	1.1321	222.64	19.457	12.267	0.013888
242.49	1.3964	1078.5	0.00092721	130.68	131.97	0.74433	0.94287	2.0682	788.04	-0.0081708	165.71	0.14549	0.010624	36.275	0.027568	398.27	436.76	2.0012	0.71487	1.1325	222.63	19.451	12.268	0.013892
242.52	1.3978	1078.4	0.00092732	130.74	132.03	0.74457	0.94285	2.0684	787.82	-0.0079469	165.64	0.14546	0.010618	36.311	0.027540	398.27	436.76	2.0011	0.71499	1.1328	222.63	19.445	12.270	0.013896
242.55	1.3992	1078.3	0.00092742	130.80	132.09	0.74482	0.94282	2.0686	787.61	-0.0077229	165.56	0.14542	0.010611	36.347	0.027512	398.27	436.77	2.0009	0.71510	1.1332	222.63	19.439	12.272	0.013900
242.58	1.4006	1078.1	0.00092753	130.86	132.16	0.74506	0.94279	2.0689	787.39	-0.0074989	165.48	0.14539	0.010605	36.384	0.027485	398.27	436.77	2.0008	0.71521	1.1336	222.62	19.433	12.273	0.013904
242.61	1.4020	1078.0	0.00092763	130.92	132.22	0.74531	0.94276	2.0691	787.18	-0.0072748	165.40	0.14535	0.010599	36.420	0.027458	398.28	436.77	2.0006	0.71533	1.1339	222.62	19.428	12.275	0.013908
242.64	1.4034	1077.9	0.00092774	130.97	132.28	0.74555	0.94273	2.0693	786.96	-0.0070507	165.33	0.14532	0.010593	36.456	0.027430	398.28	436.78	2.0005	0.71544	1.1343	222.61	19.422	12.277	0.013911
242.67	1.4047	1077.8	0.00092784	131.03	132.34	0.74579	0.94271	2.0695	786.74	-0.0068265	165.25	0.14528	0.010586	36.493	0.027403	398.28	436.78	2.0004	0.71556	1.1346	222.61	19.416	12.279	0.013915
242.70	1.4061	1077.6	0.00092795	131.09	132.40	0.74604	0.94268	2.0697	786.53	-0.0066022	165.17	0.14525	0.010580	36.529	0.027376	398.29	436.78	2.0002	0.71567	1.1350	222.60	19.410	12.280	0.013919
242.73	1.4075	1077.5	0.00092806	131.15	132.46	0.74628	0.94265	2.0699	786.31	-0.0063779	165.09	0.14521	0.010574	36.565	0.027348	398.29	436.78	2.0001	0.71578	1.1353	222.60	19.404	12.282	0.013923
242.75	1.4089	1077.4	0.00092816	131.21	132.52	0.74652	0.94262	2.0701	786.10	-0.0061536	165.02	0.14518	0.010567	36.602	0.027321	398.29	436.79	1.9999	0.71590	1.1357	222.60	19.398	12.284	0.013927
242.78	1.4103	1077.3	0.00092827	131.27	132.58	0.74677	0.94259	2.0703	785.88	-0.0059292	164.94	0.14514	0.010561	36.638	0.027294	398.30	436.79	1.9998	0.71601	1.1361	222.59	19.392	12.285	0.013931
242.81	1.4116	1077.2	0.00092837	131.33	132.64	0.74701	0.94257	2.0706	785.67	-0.0057048	164.86	0.14511	0.010555	36.674	0.027267	398.30	436.79	1.9996	0.71612	1.1364	222.59	19.386	12.287	0.013935
242.84	1.4130	1077.0	0.00092848	131.39	132.70	0.74725	0.94254	2.0708	785.45	-0.0054803	164.79	0.14507	0.010549	36.711	0.027240	398.30	436.79	1.9995	0.71624	1.1368	222.58	19.380	12.289	0.013939
242.87	1.4144	1076.9	0.00092858	131.45	132.76	0.74749	0.94251	2.0710	785.24	-0.0052557	164.71	0.14504	0.010542	36.747	0.027213	398.31	436.80	1.9993	0.71635	1.1371	222.58	19.374	12.290	0.013943
242.90	1.4158	1076.8	0.00092869	131.50	132.82	0.74774	0.94248	2.0712	785.02	-0.0050311	164.63	0.14500	0.010536	36.783	0.027186	398.31	436.80	1.9992	0.71646	1.1375	222.57	19.368	12.292	0.013947
242.93	1.4172	1076.7	0.00092879	131.56	132.88	0.74798	0.94245	2.0714	784.81	-0.0048065	164.56	0.14497	0.010530	36.820	0.027159	398.31	436.80	1.9991	0.71658	1.1379	222.57	19.363	12.294	0.013950
242.96	1.4186	1076.5	0.00092890	131.62	132.94	0.74822	0.94243	2.0716	784.59	-0.0045817	164.48	0.14493	0.010523	36.856	0.027133	398.31	436.80	1.9989	0.71669	1.1382	222.57	19.357	12.296	0.013954
242.99	1.4199	1076.4	0.00092900	131.68	133.00	0.74846	0.94240	2.0718	784.38	-0.0043570	164.40	0.14490	0.010517	36.892	0.027106	398.32	436.81	1.9988	0.71681	1.1386	222.56	19.351	12.297	0.013958
243.02	1.4213	1076.3	0.00092911	131.74	133.06	0.74870	0.94237	2.0721	784.17	-0.0041322	164.33	0.14486	0.010511	36.929	0.027079	398.32	436.81	1.9986	0.71692	1.1389	222.56	19.345	12.299	0.013962
243.04	1.4227	1076.2	0.00092922	131.80	133.12	0.74895	0.94234	2.0723	783.95	-0.0039073	164.25	0.14483	0.010505	36.965	0.027052	398.32	436.81	1.9985	0.71703	1.1393	222.55	19.339	12.301	0.013966
243.07	1.4241	1076.1	0.00092932	131.86	133.18	0.74919	0.94232	2.0725	783.74	-0.0036824	164.17	0.14479	0.010499	37.002	0.027026	398.33	436.81	1.9983	0.71715	1.1396	222.55	19.333	12.302	0.013970
243.10	1.4255	1075.9	0.00092943	131.91	133.24	0.74943	0.94229	2.0727	783.52	-0.0034574	164.10	0.14476	0.010492	37.038	0.026999	398.33	436.82	1.9982	0.71726	1.1400	222.54	19.328	12.304	0.013974
243.13	1.4269	1075.8	0.00092953	131.97	133.30	0.74967	0.94226	2.0729	783.31	-0.0032324	164.02	0.14473	0.010486	37.074	0.026973	398.33	436.82	1.9980	0.71737	1.1404	222.54	19.322	12.306	0.013978
243.16	1.4282	1075.7	0.00092964	132.03	133.36	0.74991	0.94223	2.0731	783.10	-0.0030073	163.95	0.14469	0.010480	37.111	0.026946	398.33	436.82	1.9979	0.71749	1.1407	222.53	19.316	12.308	0.013982
243.19	1.4296	1075.6	0.00092974	132.09	133.42	0.75015	0.94221	2.0734	782.88	-0.0027822	163.87	0.14466	0.010474	37.147	0.026920	398.34	436.82	1.9978	0.71760	1.1411	222.53	19.310	12.309	0.013986
243.22	1.4310	1075.4	0.00092985	132.15	133.48	0.75039	0.94218	2.0736	782.67	-0.0025570	163.79	0.14462	0.010467	37.184	0.026894	398.34	436.83	1.9976	0.71771	1.1414	222.53	19.304	12.311	0.013989
243.25	1.4324	1075.3	0.00092995	132.21	133.54	0.75063	0.94215	2.0738	782.46	-0.0023317	163.72	0.14459	0.010461	37.220	0.026867	398.34	436.83	1.9975	0.71783	1.1418	222.52	19.299	12.313	0.013993
243.28	1.4338	1075.2	0.00093006	132.26	133.60	0.75087	0.94213	2.0740	782.24	-0.0021064	163.64	0.14455	0.010455	37.256	0.026841	398.35	436.83	1.9973	0.71794	1.1422	222.52	19.293	12.314	0.013997
243.30	1.4352	1075.1	0.00093016	132.32	133.66	0.75111	0.94210	2.0742	782.03	-0.0018811	163.57	0.14452	0.010449	37.293	0.026815	398.35	436.83	1.9972	0.71805	1.1425	222.51	19.287	12.316	0.014001
243.33	1.4365	1075.0	0.00093027	132.38	133.72	0.75135	0.94207	2.0744	781.82	-0.0016557	163.49	0.14449	0.010443	37.329	0.026789	398.35	436.84	1.9970	0.71816	1.1429	222.51	19.281	12.318	0.014005
243.36	1.4379	1074.8	0.00093037	132.44	133.78	0.75159	0.94204	2.0746	781.61	-0.0014302	163.42	0.14445	0.010436	37.366	0.026763	398.35	436.84	1.9969	0.71828	1.1432	222.50	19.275	12.319	0.014009
243.39	1.4393	1074.7	0.00093048	132.50	133.84	0.75183	0.94202	2.0749	781.39	-0.0012047	163.34	0.14442	0.010430	37.402	0.026737	398.36	436.84	1.9968	0.71839	1.1436	222.50	19.270	12.321	0.014013
243.42	1.4407	1074.6	0.00093058	132.55	133.89	0.75207	0.94199	2.0751	781.18	-0.00097913	163.27	0.14438	0.010424	37.438	0.026710	398.36	436.84	1.9966	0.71850	1.1440	222.50	19.264	12.323	0.014017
243.45	1.4421	1074.5	0.00093069	132.61	133.95	0.75230	0.94196	2.0753	780.97	-0.00075351	163.19	0.14435	0.010418	37.475	0.026685	398.36	436.84	1.9965	0.71862	1.1443	222.49	19.258	12.324	0.014021
243.48	1.4435	1074.4	0.00093079	132.67	134.01	0.75254	0.94194	2.0755	780.76	-0.00052784	163.12	0.14431	0.010412	37.511	0.026659	398.37	436.85	1.9963	0.71873	1.1447	222.49	19.252	12.326	0.014024
243.50	1.4448	1074.2	0.00093090	132.73	134.07	0.75278	0.94191	2.0757	780.55	-0.00030211	163.04	0.14428	0.010406	37.548	0.026633	398.37	436.85	1.9962	0.71884	1.1450	222.48	19.247	12.328	0.014028
243.53	1.4462	1074.1	0.00093100	132.79	134.13	0.75302	0.94188	2.0759	780.33	-7.6323e-05	162.97	0.14425	0.010399	37.584	0.026607	398.37	436.85	1.9961	0.71896	1.1454	222.48	19.241	12.330	0.014032
243.56	1.4476	1074.0	0.00093111	132.84	134.19	0.75326	0.94186	2.0762	780.12	0.00014952	162.89	0.14421	0.010393	37.621	0.026581	398.37	436.85	1.9959	0.71907	1.1458	222.47	19.235	12.331	0.014036
243.59	1.4490	1073.9	0.00093121	132.90	134.25	0.75350	0.94183	2.0764	779.91	0.00037541	162.82	0.14418	0.010387	37.657	0.026555	398.38	436.86	1.9958	0.71918	1.1461	222.47	19.230	12.333	0.014040
243.62	1.4504	1073.7	0.00093132	132.96	134.31	0.75373	0.94180	2.0766	779.70	0.00060136	162.74	0.14414	0.010381	37.694	0.026530	398.38	436.86	1.9956	0.71929	1.1465	222.46	19.224	12.335	0.014044
243.65	1.4518	1073.6	0.00093142	133.02	134.37	0.75397	0.94178	2.0768	779.49	0.00082736	162.67	0.14411	0.010375	37.730	0.026504	398.38	436.86	1.9955	0.71941	1.1468	222.46	19.218	12.336	0.014048
243.68	1.4531	1073.5	0.00093153	133.07	134.43	0.75421	0.94175	2.0770	779.28	0.0010534	162.59	0.14408	0.010369	37.767	0.026478	398.39	436.86	1.9953	0.71952	1.1472	222.45	19.212	12.338	0.014052
243.70	1.4545	1073.4	0.00093163	133.13	134.49	0.75445	0.94172	2.0772	779.07	0.0012795	162.52	0.14404	0.010363	37.803	0.026453	398.39	436.86	1.9952	0.71963	1.1476	222.45	19.207	12.340	0.014056
243.73	1.4559	1073.3	0.00093173	133.19	134.55	0.75468	0.94170	2.0775	778.86	0.0015057	162.45	0.14401	0.010357	37.839	0.026427	398.39	436.87	1.9951	0.71974	1.1479	222.45	19.201	12.341	0.014059
243.76	1.4573	1073.1	0.00093184	133.25	134.61	0.75492	0.94167	2.0777	778.64	0.0017319	162.37	0.14397	0.010350	37.876	0.026402	398.39	436.87	1.9949	0.71986	1.1483	222.44	19.195	12.343	0.014063
243.79	1.4587	1073.0	0.00093194	133.30	134.66	0.75516	0.94164	2.0779	778.43	0.0019582	162.30	0.14394	0.010344	37.912	0.026377	398.40	436.87	1.9948	0.71997	1.1486	222.44	19.190	12.345	0.014067
243.82	1.4600	1072.9	0.00093205	133.36	134.72	0.75539	0.94162	2.0781	778.22	0.0021845	162.22	0.14391	0.010338	37.949	0.026351	398.40	436.87	1.9946	0.72008	1.1490	222.43	19.184	12.346	0.014071
243.85	1.4614	1072.8	0.00093215	133.42	134.78	0.75563	0.94159	2.0783	778.01	0.0024109	162.15	0.14387	0.010332	37.985	0.026326	398.40	436.88	1.9945	0.72019	1.1494	222.43	19.178	12.348	0.014075
243.87	1.4628	1072.7	0.00093226	133.48	134.84	0.75587	0.94156	2.0786	777.80	0.0026374	162.08	0.14384	0.010326	38.022	0.026301	398.40	436.88	1.9944	0.72031	1.1497	222.42	19.173	12.350	0.014079
243.90	1.4642	1072.5	0.00093236	133.53	134.90	0.75610	0.94154	2.0788	777.59	0.0028639	162.00	0.14380	0.010320	38.058	0.026275	398.41	436.88	1.9942	0.72042	1.1501	222.42	19.167	12.351	0.014083
243.93	1.4656	1072.4	0.00093247	133.59	134.96	0.75634	0.94151	2.0790	777.38	0.0030904	161.93	0.14377	0.010314	38.095	0.026250	398.41	436.88	1.9941	0.72053	1.1504	222.41	19.162	12.353	0.014087
243.96	1.4670	1072.3	0.00093257	133.65	135.02	0.75657	0.94149	2.0792	777.17	0.0033170	161.86	0.14374	0.010308	38.131	0.026225	398.41	436.88	1.9939	0.72064	1.1508	222.41	19.156	12.355	0.014091
243.99	1.4683	1072.2	0.00093268	133.71	135.08	0.75681	0.94146	2.0794	776.96	0.0035437	161.78	0.14370	0.010302	38.168	0.026200	398.41	436.89	1.9938	0.72076	1.1512	222.41	19.150	12.356	0.014094
244.02	1.4697	1072.1	0.00093278	133.76	135.13	0.75704	0.94143	2.0796	776.75	0.0037704	161.71	0.14367	0.010296	38.204	0.026175	398.42	436.89	1.9937	0.72087	1.1515	222.40	19.145	12.358	0.014098
244.04	1.4711	1071.9	0.00093288	133.82	135.19	0.75728	0.94141	2.0799	776.54	0.0039972	161.64	0.14364	0.010290	38.241	0.026150	398.42	436.89	1.9935	0.72098	1.1519	222.40	19.139	12.360	0.014102
244.07	1.4725	1071.8	0.00093299	133.88	135.25	0.75751	0.94138	2.0801	776.34	0.0042241	161.56	0.14360	0.010284	38.278	0.026125	398.42	436.89	1.9934	0.72109	1.1522	222.39	19.133	12.361	0.014106
244.10	1.4739	1071.7	0.00093309	133.94	135.31	0.75775	0.94136	2.0803	776.13	0.0044509	161.49	0.14357	0.010278	38.314	0.026100	398.43	436.89	1.9932	0.72121	1.1526	222.39	19.128	12.363	0.014110
244.13	1.4753	1071.6	0.00093320	133.99	135.37	0.75798	0.94133	2.0805	775.92	0.0046779	161.42	0.14353	0.010272	38.351	0.026075	398.43	436.90	1.9931	0.72132	1.1530	222.38	19.122	12.365	0.014114
244.16	1.4766	1071.5	0.00093330	134.05	135.43	0.75822	0.94130	2.0807	775.71	0.0049049	161.35	0.14350	0.010265	38.387	0.026050	398.43	436.90	1.9930	0.72143	1.1533	222.38	19.117	12.367	0.014118
244.18	1.4780	1071.3	0.00093341	134.11	135.49	0.75845	0.94128	2.0810	775.50	0.0051320	161.27	0.14347	0.010259	38.424	0.026026	398.43	436.90	1.9928	0.72154	1.1537	222.37	19.111	12.368	0.014122
244.21	1.4794	1071.2	0.00093351	134.16	135.54	0.75869	0.94125	2.0812	775.29	0.0053591	161.20	0.14343	0.010253	38.460	0.026001	398.44	436.90	1.9927	0.72165	1.1541	222.37	19.106	12.370	0.014126
244.24	1.4808	1071.1	0.00093361	134.22	135.60	0.75892	0.94123	2.0814	775.08	0.0055863	161.13	0.14340	0.010247	38.497	0.025976	398.44	436.90	1.9925	0.72177	1.1544	222.36	19.100	12.372	0.014129
244.27	1.4822	1071.0	0.00093372	134.28	135.66	0.75915	0.94120	2.0816	774.87	0.0058135	161.05	0.14337	0.010241	38.533	0.025952	398.44	436.91	1.9924	0.72188	1.1548	222.36	19.094	12.373	0.014133
244.30	1.4836	1070.9	0.00093382	134.33	135.72	0.75939	0.94117	2.0818	774.66	0.0060408	160.98	0.14333	0.010235	38.570	0.025927	398.44	436.91	1.9923	0.72199	1.1551	222.35	19.089	12.375	0.014137
244.33	1.4849	1070.7	0.00093393	134.39	135.78	0.75962	0.94115	2.0820	774.46	0.0062681	160.91	0.14330	0.010229	38.606	0.025902	398.45	436.91	1.9921	0.72210	1.1555	222.35	19.083	12.377	0.014141
244.35	1.4863	1070.6	0.00093403	134.45	135.84	0.75985	0.94112	2.0823	774.25	0.0064955	160.84	0.14327	0.010223	38.643	0.025878	398.45	436.91	1.9920	0.72222	1.1559	222.35	19.078	12.378	0.014145
244.38	1.4877	1070.5	0.00093414	134.51	135.89	0.76009	0.94110	2.0825	774.04	0.0067230	160.77	0.14323	0.010217	38.680	0.025853	398.45	436.91	1.9918	0.72233	1.1562	222.34	19.072	12.380	0.014149
244.41	1.4891	1070.4	0.00093424	134.56	135.95	0.76032	0.94107	2.0827	773.83	0.0069505	160.69	0.14320	0.010211	38.716	0.025829	398.45	436.91	1.9917	0.72244	1.1566	222.34	19.067	12.382	0.014153
244.44	1.4905	1070.3	0.00093434	134.62	136.01	0.76055	0.94105	2.0829	773.63	0.0071781	160.62	0.14317	0.010205	38.753	0.025805	398.46	436.92	1.9916	0.72255	1.1570	222.33	19.061	12.383	0.014157
244.46	1.4919	1070.2	0.00093445	134.68	136.07	0.76079	0.94102	2.0831	773.42	0.0074057	160.55	0.14313	0.010199	38.789	0.025780	398.46	436.92	1.9914	0.72266	1.1573	222.33	19.056	12.385	0.014160
244.49	1.4932	1070.0	0.00093455	134.73	136.13	0.76102	0.94099	2.0834	773.21	0.0076334	160.48	0.14310	0.010193	38.826	0.025756	398.46	436.92	1.9913	0.72277	1.1577	222.32	19.050	12.387	0.014164
244.52	1.4946	1069.9	0.00093466	134.79	136.19	0.76125	0.94097	2.0836	773.00	0.0078611	160.41	0.14307	0.010187	38.862	0.025732	398.46	436.92	1.9912	0.72289	1.1580	222.32	19.045	12.388	0.014168
244.55	1.4960	1069.8	0.00093476	134.85	136.24	0.76148	0.94094	2.0838	772.80	0.0080889	160.33	0.14303	0.010181	38.899	0.025708	398.46	436.92	1.9910	0.72300	1.1584	222.31	19.039	12.390	0.014172
244.58	1.4974	1069.7	0.00093486	134.90	136.30	0.76172	0.94092	2.0840	772.59	0.0083168	160.26	0.14300	0.010175	38.936	0.025683	398.47	436.93	1.9909	0.72311	1.1588	222.31	19.034	12.392	0.014176
244.60	1.4988	1069.6	0.00093497	134.96	136.36	0.76195	0.94089	2.0842	772.38	0.0085447	160.19	0.14297	0.010169	38.972	0.025659	398.47	436.93	1.9907	0.72322	1.1591	222.30	19.028	12.393	0.014180
244.63	1.5001	1069.4	0.00093507	135.01	136.42	0.76218	0.94087	2.0845	772.17	0.0087727	160.12	0.14293	0.010164	39.009	0.025635	398.47	436.93	1.9906	0.72333	1.1595	222.30	19.023	12.395	0.014184
244.66	1.5015	1069.3	0.00093517	135.07	136.48	0.76241	0.94084	2.0847	771.97	0.0090007	160.05	0.14290	0.010158	39.045	0.025611	398.47	436.93	1.9905	0.72345	1.1599	222.29	19.017	12.397	0.014188
244.69	1.5029	1069.2	0.00093528	135.13	136.53	0.76264	0.94082	2.0849	771.76	0.0092288	159.98	0.14287	0.010152	39.082	0.025587	398.48	436.93	1.9903	0.72356	1.1602	222.29	19.012	12.398	0.014191
244.72	1.5043	1069.1	0.00093538	135.18	136.59	0.76287	0.94079	2.0851	771.55	0.0094570	159.91	0.14283	0.010146	39.119	0.025563	398.48	436.93	1.9902	0.72367	1.1606	222.28	19.006	12.400	0.014195
244.74	1.5057	1069.0	0.00093549	135.24	136.65	0.76310	0.94077	2.0853	771.35	0.0096852	159.83	0.14280	0.010140	39.155	0.025539	398.48	436.94	1.9900	0.72378	1.1609	222.28	19.001	12.402	0.014199
244.77	1.5071	1068.8	0.00093559	135.30	136.71	0.76333	0.94074	2.0856	771.14	0.0099134	159.76	0.14277	0.010134	39.192	0.025515	398.48	436.94	1.9899	0.72389	1.1613	222.28	18.995	12.403	0.014203
244.80	1.5084	1068.7	0.00093569	135.35	136.76	0.76356	0.94072	2.0858	770.94	0.010142	159.69	0.14273	0.010128	39.229	0.025492	398.49	436.94	1.9898	0.72400	1.1617	222.27	18.990	12.405	0.014207
244.83	1.5098	1068.6	0.00093580	135.41	136.82	0.76380	0.94069	2.0860	770.73	0.010370	159.62	0.14270	0.010122	39.265	0.025468	398.49	436.94	1.9896	0.72412	1.1620	222.27	18.985	12.407	0.014211
244.85	1.5112	1068.5	0.00093590	135.47	136.88	0.76403	0.94067	2.0862	770.52	0.010599	159.55	0.14267	0.010116	39.302	0.025444	398.49	436.94	1.9895	0.72423	1.1624	222.26	18.979	12.408	0.014215
244.88	1.5126	1068.4	0.00093600	135.52	136.94	0.76426	0.94064	2.0865	770.32	0.010827	159.48	0.14264	0.010110	39.338	0.025420	398.49	436.94	1.9894	0.72434	1.1628	222.26	18.974	12.410	0.014219
244.91	1.5140	1068.3	0.00093611	135.58	137.00	0.76449	0.94062	2.0867	770.11	0.011056	159.41	0.14260	0.010104	39.375	0.025397	398.50	436.95	1.9892	0.72445	1.1631	222.25	18.968	12.411	0.014222
244.94	1.5154	1068.1	0.00093621	135.63	137.05	0.76472	0.94059	2.0869	769.91	0.011284	159.34	0.14257	0.010098	39.412	0.025373	398.50	436.95	1.9891	0.72456	1.1635	222.25	18.963	12.413	0.014226
244.96	1.5167	1068.0	0.00093632	135.69	137.11	0.76495	0.94057	2.0871	769.70	0.011513	159.27	0.14254	0.010092	39.448	0.025350	398.50	436.95	1.9890	0.72467	1.1639	222.24	18.957	12.415	0.014230
244.99	1.5181	1067.9	0.00093642	135.75	137.17	0.76517	0.94054	2.0873	769.50	0.011742	159.20	0.14250	0.010086	39.485	0.025326	398.50	436.95	1.9888	0.72478	1.1642	222.24	18.952	12.416	0.014234
